종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"046120","오르비텍","KOSDAQ","","5680","-80","-1.39","192298859440"
"046210","HLB파나진","KOSDAQ","","1127","-42","-3.59","51310010920"
"046310","백금T&A","KOSDAQ","","2320","-10","-0.43","38091247120"
"046390","삼화네트웍스","KOSDAQ","","2070","5","0.24","35747188110"
"046440","KG파이낸셜","KOSDAQ","","4080","-30","-0.73","147901574880"
"046890","서울반도체","KOSDAQ","","9850","0","0.00","574308190000"
"046940","우원개발","KOSDAQ","","2815","10","0.36","50879295250"
"046970","우리로","KOSDAQ","","8080","1060","15.1","354105991920"
"047080","한빛소프트","KOSDAQ","","1078","-8","-0.74","26758506236"
"047310","파워로직스","KOSDAQ","","3110","-10","-0.32","113859448050"
"047560","이스트소프트","KOSDAQ","","7850","140","1.82","92261693700"
"047770","코데즈컴바인","KOSDAQ","","3785","155","4.27","143234248570"
"047820","초록뱀미디어","KOSDAQ","","3285","-150","-4.37","80331160050"
"047920","HLB제약","KOSDAQ","","6210","-300","-4.61","203684000760"
"048410","현대바이오","KOSDAQ","","6800","140","2.1","656237889600"
"048430","유라테크","KOSDAQ","","6670","560","9.17","76838400000"
"048470","대동스틸","KOSDAQ","","2730","-45","-1.62","26344500000"
"048530","인트론바이오","KOSDAQ","","2830","-120","-4.07","87423675140"
"048550","SM C&C","KOSDAQ","","1074","-59","-5.21","103871501880"
"048770","TPC로보틱스","KOSDAQ","","4350","90","2.11","68286260850"
"048830","엔피케이","KOSDAQ","","1014","11","1.1","18986057922"
"048870","시너지이노베이션","KOSDAQ","","1505","36","2.45","132600979315"
"048910","대원미디어","KOSDAQ","","6560","150","2.34","82517885760"
"049070","인탑스","KOSDAQ","","18070","-470","-2.54","284463361000"
"049080","기가레인","KOSDAQ","","10380","40","0.39","88108906920"
"049120","파인디앤씨","KOSDAQ","","2890","20","0.7","30638806070"
"049180","셀루메드","KOSDAQ","","1009","0","0.00","83975227728"
"049430","코메론","KOSDAQ","","22550","-400","-1.74","204032400000"
"049470","비트플래닛","KOSDAQ","","2120","15","0.71","49915185880"
"049480","오픈베이스","KOSDAQ","","1980","46","2.38","62216318340"
"049520","유아이엘","KOSDAQ","","3785","0","0.00","116739335625"
"049550","잉크테크","KOSDAQ","","3450","0","0.00","67641655650"
"049630","재영솔루텍","KOSDAQ","","7350","80","1.1","171733771650"
"049720","고려신용정보","KOSDAQ","","9150","20","0.22","130845000000"
"049830","승일","KOSDAQ","","6380","40","0.63","39122874560"
"049950","미래컴퍼니","KOSDAQ","","10620","-10","-0.09","93645928080"
"049960","쎌바이오텍","KOSDAQ","","15500","100","0.65","145700000000"
"050090","비케이홀딩스","KOSDAQ","","853","-14","-1.61","20075128955"
"050110","캠시스","KOSDAQ","","1079","0","0.00","31533584017"
"050120","ES큐브","KOSDAQ","","3190","60","1.92","43269434340"
"050760","에스폴리텍","KOSDAQ","","1202","9","0.75","19634282956"
"050860","아세아텍","KOSDAQ","","1695","-2","-0.12","38137500000"
"050890","쏠리드","KOSDAQ","","9760","420","4.5","592983771840"
"050960","수산아이앤티","KOSDAQ","","8680","-90","-1.03","58598680000"
"051160","지어소프트","KOSDAQ","","12060","80","0.67","186621625800"
"051360","토비스","KOSDAQ","","11850","-80","-0.67","114253765800"
"051370","인터플렉스","KOSDAQ","","6310","90","1.45","147196348320"
"051380","피씨디렉트","KOSDAQ","","1533","-15","-0.97","23516330376"
"051390","YW","KOSDAQ","","3980","-30","-0.75","45194364640"
"051490","나라엠앤디","KOSDAQ","","2620","-70","-2.6","37204000000"
"051500","CJ프레시웨이","KOSDAQ","","21950","200","0.92","260581312700"
"051780","큐로홀딩스","KOSDAQ","","2695","45","1.7","20482064680"
"051980","중앙첨단소재","KOSDAQ","","1035","0","0.00","114979918815"
"052020","에스티큐브","KOSDAQ","","7260","-70","-0.95","493558692660"
"052220","iMBC","KOSDAQ","","1701","-22","-1.28","39123000000"
"052260","현대바이오랜드","KOSDAQ","","3950","-80","-1.99","118500000000"
"052300","오션인더블유","KOSDAQ","","1796","301","20.13","29174453888"
"052330","코텍","KOSDAQ","","10750","-60","-0.56","190937081750"
"052400","코나아이","KOSDAQ","","37950","450","1.2","552676893450"
"052420","오성첨단소재","KOSDAQ","","9800","210","2.19","95471688200"
"052460","아이크래프트","KOSDAQ","","5960","20","0.34","87063298560"
"052600","한네트","KOSDAQ","","2935","10","0.34","33939459500"
"052710","아모텍","KOSDAQ","","17000","1120","7.05","317573600000"
"052770","아이톡시","KOSDAQ","","312","0","0.00","4545457488"
"052790","액토즈소프트","KOSDAQ","","4110","0","0.00","44899888170"
"052860","아이앤씨","KOSDAQ","","6900","20","0.29","123281292600"
"052900","KX하이텍","KOSDAQ","","1036","13","1.27","79428141240"
"053030","바이넥스","KOSDAQ","","5990","-270","-4.31","195778286120"
"053050","지에스이","KOSDAQ","","1888","-34","-1.77","56616583136"
"053060","세동","KOSDAQ","","1240","-14","-1.12","21895199560"
"053080","케이엔솔","KOSDAQ","","8810","-50","-0.56","114528299670"
"053160","프리엠스","KOSDAQ","","9400","-560","-5.62","56400000000"
"053260","금강철강","KOSDAQ","","7160","-340","-4.53","134035200000"
"053270","구영테크","KOSDAQ","","1980","10","0.51","54272601900"
"053280","예스24","KOSDAQ","","2910","25","0.87","72750000000"
"053290","NE능률","KOSDAQ","","1613","-2","-0.12","26656933191"
"053300","한국정보인증","KOSDAQ","","5200","10","0.19","205738759200"
"053350","이니텍","KOSDAQ","","4455","-25","-0.56","98103844575"
"053450","세코닉스","KOSDAQ","","3000","15","0.5","44378409000"
"053580","웹케시","KOSDAQ","","6970","30","0.43","90292418920"
"053610","프로텍","KOSDAQ","","64800","-200","-0.31","583200000000"
"053620","태양","KOSDAQ","","6780","-20","-0.29","58308000000"
"053700","삼보모터스","KOSDAQ","","3905","10","0.26","104325031085"
"053800","안랩","KOSDAQ","","68200","2800","4.28","758827709200"
"053950","경남제약","KOSDAQ","","2180","-100","-4.39","42770834820"
"053980","오상자이엘","KOSDAQ","","2405","10","0.42","45653593115"
"054040","한국컴퓨터","KOSDAQ","","4390","-30","-0.68","70552963100"
"054050","NH농우바이오","KOSDAQ","","7060","20","0.28","113175760660"
"054090","삼진엘앤디","KOSDAQ","","1030","5","0.49","25708008960"
"054180","메디콕스","KOSDAQ","","2295","0","0.00","12686716395"
"054210","이랜텍","KOSDAQ","","6860","60","0.88","173497700600"
"054220","비츠로시스","KOSDAQ","","1720","-13","-0.75","21655859520"
"054300","팬스타엔터프라이즈","KOSDAQ","","1094","16","1.48","63639013830"
"054410","케이피티유","KOSDAQ","","3365","15","0.45","19269484060"
"054450","텔레칩스","KOSDAQ","","9750","270","2.85","147656271750"
"054540","삼영엠텍","KOSDAQ","","6700","40","0.6","87100000000"
"054620","APS","KOSDAQ","","3830","15","0.39","70449866430"
"054670","대한뉴팜","KOSDAQ","","5550","-20","-0.36","79669806000"
"054780","키이스트","KOSDAQ","","1341","35","2.68","26361100413"
"054800","아이디스홀딩스","KOSDAQ","","14990","-110","-0.73","155112862440"
"054920","한컴위드","KOSDAQ","","4930","-140","-2.76","139110209330"
"054930","유신","KOSDAQ","","17870","-110","-0.61","53610000000"
"054940","엑사이엔씨","KOSDAQ","","3815","15","0.39","25311414835"
"054950","제이브이엠","KOSDAQ","","23050","-50","-0.22","278672010600"
"056080","유진로봇","KOSDAQ","","12500","760","6.47","477943575000"
"056090","시지메드텍","KOSDAQ","","1190","0","0.00","122878252840"
"056190","SFA","KOSDAQ","","28000","750","2.75","1005445280000"
"056360","코위버","KOSDAQ","","6200","300","5.08","60740160000"
"056700","신화인터텍","KOSDAQ","","1416","-4","-0.28","41255288856"
"056730","CNT85","KOSDAQ","","1305","47","3.74","19343019285"
"057030","YBM넷","KOSDAQ","","2085","-35","-1.65","34011973245"
"057540","옴니시스템","KOSDAQ","","581","2","0.35","34508069708"
"057680","티사이언티픽","KOSDAQ","","1636","9","0.55","25837199124"
"058110","멕아이씨에스","KOSDAQ","","1545","40","2.66","24798068850"
"058400","KNN","KOSDAQ","","5810","-120","-2.02","76941667320"
"058450","한주에이알티","KOSDAQ","","944","44","4.89","5095685568"
"058470","리노공업","KOSDAQ","","69600","3200","4.82","5304344760000"
"058610","에스피지","KOSDAQ","","99400","900","0.91","2204429584000"
"058630","엠게임","KOSDAQ","","3875","-45","-1.15","72743724250"
"058820","CMG제약","KOSDAQ","","569","3","0.53","84282303364"
"058970","엠로","KOSDAQ","","16460","570","3.59","203491589240"
"059090","미코","KOSDAQ","","19980","-270","-1.33","667667224440"
"059100","아이컴포넌트","KOSDAQ","","6450","-100","-1.53","45607047000"
"059120","아진엑스텍","KOSDAQ","","7250","130","1.83","132747978500"
"059210","메타바이오메드","KOSDAQ","","3790","5","0.13","102979776550"
"059270","해성에어로보틱스","KOSDAQ","","4985","5","0.1","55659015515"
"060150","인선이엔티","KOSDAQ","","2825","-110","-3.75","128717203900"
"060230","제이케이시냅스","KOSDAQ","","1189","0","0.00","23239264202"
"060250","NHN KCP","KOSDAQ","","13000","-180","-1.37","522087943000"
"060260","뉴보텍","KOSDAQ","","913","-37","-3.89","12181571028"
"060280","큐렉소","KOSDAQ","","8030","210","2.69","331316113700"
"060310","3S","KOSDAQ","","1133","1","0.09","60115892320"
"060370","LS마린솔루션","KOSDAQ","","34000","2050","6.42","1776121036000"
"060380","동양에스텍","KOSDAQ","","1270","-33","-2.53","25019000000"
"060480","국일신동","KOSDAQ","","1610","-5","-0.31","17854900000"
"060540","에스에이티","KOSDAQ","","1462","1","0.07","38206349508"
"060560","HC홈센타","KOSDAQ","","1976","13","0.66","50166689976"
"060570","드림어스컴퍼니","KOSDAQ","","5090","110","2.21","75435398260"
"060590","씨티씨바이오","KOSDAQ","","3065","25","0.82","74114826300"
"060720","KH바텍","KOSDAQ","","10960","0","0.00","259504764320"
"060850","영림원소프트랩","KOSDAQ","","4530","5","0.11","36833430000"
"060900","에이전트AI","KOSDAQ","","3110","80","2.64","20351174460"
"061040","알에프텍","KOSDAQ","","7430","140","1.92","67228296890"
"061090","세나테크놀로지","KOSDAQ","","38000","-100","-0.26","207766900000"
"061250","화일약품","KOSDAQ","","6760","-40","-0.59","56902867840"
"061970","LB세미콘","KOSDAQ","","4040","-75","-1.82","283135344240"
"062970","한국첨단소재","KOSDAQ","","2990","-90","-2.92","90066044770"
"063080","컴투스홀딩스","KOSDAQ","","11640","-110","-0.94","76768034880"
"063170","서울옥션","KOSDAQ","","5640","60","1.08","100246865880"
"063440","SM Life Design","KOSDAQ","","1077","-2","-0.19","48808955028"
"063570","NICE인프라","KOSDAQ","","3310","-35","-1.05","113028979680"
"063760","이엘피","KOSDAQ","","2285","15","0.66","21307922050"
"064090","인크레더블버즈","KOSDAQ","","798","0","0.00","39694710510"
"064240","홈캐스트","KOSDAQ","","1791","-19","-1.05","62137403541"
"064260","다날","KOSDAQ","","4445","-55","-1.22","336244056365"
"064290","인텍플러스","KOSDAQ","","46750","-1500","-3.11","605766771500"
"064480","브리지텍","KOSDAQ","","2625","25","0.96","31375312500"
"064520","테크엘","KOSDAQ","","1475","26","1.79","32967816450"
"064550","바이오니아","KOSDAQ","","8820","-380","-4.13","227646766620"
"064760","티씨케이","KOSDAQ","","268500","-3500","-1.29","3001673196000"
"064800","포니링크","KOSDAQ","","2325","105","4.73","59430392175"
"064820","케이프","KOSDAQ","","8000","20","0.25","246881720000"
"064850","에프앤가이드","KOSDAQ","","18050","650","3.74","205956492600"
"065060","지엔코","KOSDAQ","","3325","-55","-1.63","19918033450"
"065130","탑엔지니어링","KOSDAQ","","2730","-40","-1.44","43690920000"
"065150","대산F&B","KOSDAQ","","1269","69","5.75","20225626560"
"065170","비엘팜텍","KOSDAQ","","2270","10","0.44","63364310110"
"065350","신성델타테크","KOSDAQ","","31450","600","1.94","864370164600"
"065370","위세아이텍","KOSDAQ","","2970","-5","-0.17","21930343380"
"065420","에스아이리소스","KOSDAQ","","940","0","0.00","7283384140"
"065440","이루온","KOSDAQ","","1521","51","3.47","41485305420"
"065450","빅텍","KOSDAQ","","2885","25","0.87","85095391655"
"065500","오리엔트정공","KOSDAQ","","1050","-8","-0.76","37530057600"
"065510","휴비츠","KOSDAQ","","6670","10","0.15","72555559650"
"065530","와이어블","KOSDAQ","","1303","46","3.66","62333902977"
"065570","삼영이엔씨","KOSDAQ","","764","0","0.00","12295692232"
"065650","하이퍼코퍼레이션","KOSDAQ","","1491","53","3.69","16320466617"
"065660","안트로젠","KOSDAQ","","15140","-20","-0.13","151492354000"
"065680","우주일렉트로","KOSDAQ","","22200","-550","-2.42","205138456200"
"065690","파커스","KOSDAQ","","1828","-9","-0.49","21962518796"
"065710","서호전기","KOSDAQ","","45400","100","0.22","233810000000"
"065770","CS","KOSDAQ","","940","4","0.43","9884160160"
"065950","웰크론","KOSDAQ","","1158","-22","-1.86","32691847716"
"066130","하츠","KOSDAQ","","3370","-5","-0.15","43136000000"
"066310","큐에스아이","KOSDAQ","","8410","420","5.26","77974332610"
"066360","체리부로","KOSDAQ","","1496","6","0.4","35868106472"
"066410","버킷스튜디오","KOSDAQ","","1153","0","0.00","159637252154"
"066430","아이로보틱스","KOSDAQ","","2070","-25","-1.19","81047695320"
"066590","스모트로닉","KOSDAQ","","2390","-5","-0.21","92440269430"
"066620","국보디자인","KOSDAQ","","25750","400","1.58","193125000000"
"066670","디티씨","KOSDAQ","","3220","5","0.16","60187975960"
"066700","테라젠이텍스","KOSDAQ","","2130","30","1.43","79134560880"
"066790","씨씨에스","KOSDAQ","","2205","0","0.00","97355245995"
"066900","디에이피","KOSDAQ","","1787","62","3.59","40644426861"
"066910","손오공","KOSDAQ","","1816","-3","-0.16","27942123712"
"066980","한성크린텍","KOSDAQ","","1497","16","1.08","80495490891"
"067000","조이시티","KOSDAQ","","1143","16","1.42","79899638778"
"067010","이씨에스","KOSDAQ","","2505","-35","-1.38","27275692500"
"067080","대화제약","KOSDAQ","","11150","-300","-2.62","207575647500"
"067160","SOOP","KOSDAQ","","36700","-600","-1.61","421857948900"
"067170","오텍","KOSDAQ","","2380","-40","-1.65","65356811100"
"067280","멀티캠퍼스","KOSDAQ","","23200","-100","-0.43","137501272800"
"067290","JW신약","KOSDAQ","","3390","-170","-4.78","189965779170"
"067310","하나마이크론","KOSDAQ","","38650","1050","2.79","2569872086850"
"067370","선바이오","KOSDAQ","","5800","0","0.00","70840277800"
"067390","아스트","KOSDAQ","","5880","30","0.51","247640651160"
"067570","엔브이에이치코리아","KOSDAQ","","1638","-5","-0.3","69074460000"
"067630","HLB생명과학","KOSDAQ","","2405","-145","-5.69","293210524490"
"067730","로지시스","KOSDAQ","","2225","25","1.14","21524476450"
"067770","세진티에스","KOSDAQ","","2490","-35","-1.39","20907516570"
"067900","와이엔텍","KOSDAQ","","6000","50","0.84","109197954000"
"067920","이글루","KOSDAQ","","6100","-90","-1.45","67076325900"
"067990","도이치모터스","KOSDAQ","","3795","-5","-0.13","110743982250"
"068050","팬엔터테인먼트","KOSDAQ","","1176","-15","-1.26","32568233376"
"068100","케이웨더","KOSDAQ","","2325","-5","-0.21","27731521200"
"068240","다원시스","KOSDAQ","","2530","0","0.00","96553495610"
"068330","일신바이오","KOSDAQ","","1041","-15","-1.42","46029001740"
"068760","셀트리온제약","KOSDAQ","","39100","-100","-0.26","1736131181200"
"068790","DMS","KOSDAQ","","7310","140","1.95","162165946440"
"068930","디지털대성","KOSDAQ","","8900","-20","-0.22","246310543800"
"068940","셀피글로벌","KOSDAQ","","778","0","0.00","35720093048"
"069080","웹젠","KOSDAQ","","11040","-230","-2.04","341870988000"
"069140","누리플랜","KOSDAQ","","1733","-59","-3.29","26161028332"
"069330","유아이디","KOSDAQ","","1270","-10","-0.78","21529768980"
"069410","엔텔스","KOSDAQ","","2670","-30","-1.11","27353680080"
"069510","에스텍","KOSDAQ","","12940","80","0.62","141175400000"
"069540","빛과전자","KOSDAQ","","4100","5","0.12","462036777700"
"069920","엑시온그룹","KOSDAQ","","1360","116","9.32","30864408480"
"070300","퀀텀레일","KOSDAQ","","1482","1","0.07","52647648378"
"070590","인티큐브","KOSDAQ","","2090","10","0.48","29008198890"
"071200","인피니트헬스케어","KOSDAQ","","12430","-970","-7.24","303247972940"
"071280","로체시스템즈","KOSDAQ","","7050","150","2.17","107841051150"
"071670","에이테크솔루션","KOSDAQ","","4985","35","0.71","49850000000"
"071850","캐스텍코리아","KOSDAQ","","1230","-9","-0.73","29840953740"
"072020","중앙백신","KOSDAQ","","9200","30","0.33","85162385200"
"072470","우리산업홀딩스","KOSDAQ","","2360","5","0.21","44574124760"
"072770","멤레이비티","KOSDAQ","","790","8","1.02","32794557420"
"072870","메가스터디","KOSDAQ","","13190","120","0.92","157237449210"
"072950","빛샘전자","KOSDAQ","","14250","910","6.82","114749692500"
"072990","에이치시티","KOSDAQ","","3145","-65","-2.02","45596857870"
"073010","케이에스피","KOSDAQ","","3455","-135","-3.76","138860768750"
"073110","엘엠에스","KOSDAQ","","5130","0","0.00","45635223150"
"073190","듀오백","KOSDAQ","","1622","0","0.00","19412160880"
"073490","LIG아큐버","KOSDAQ","","32000","0","0.00","243323072000"
"073540","에프알텍","KOSDAQ","","2670","110","4.3","30438000000"
"073560","우리손에프앤지","KOSDAQ","","1540","0","0.00","106625970220"
"073570","리튬포어스","KOSDAQ","","2050","133","6.94","24676522400"
"073640","테라사이언스","KOSDAQ","","654","0","0.00","76111715580"
"074430","아미노로직스","KOSDAQ","","1010","-14","-1.37","90235411920"
"074600","원익QnC","KOSDAQ","","27800","600","2.21","730806400000"
"075130","플랜티넷","KOSDAQ","","2205","-5","-0.23","35549715600"
"075970","동국알앤에스","KOSDAQ","","1622","-4","-0.25","29844800000"
"076080","웰크론한텍","KOSDAQ","","1135","-6","-0.53","25644367060"
"076610","해성옵틱스","KOSDAQ","","1162","-27","-2.27","70782104022"
"077360","덕산하이메탈","KOSDAQ","","11610","390","3.48","527523593220"
"078020","LS증권","KOSDAQ","","6570","40","0.61","364511418300"
"078070","유비쿼스홀딩스","KOSDAQ","","8740","240","2.82","149094287820"
"078130","국일제지","KOSDAQ","","3510","-70","-1.96","395719460370"
"078140","대봉엘에스","KOSDAQ","","7530","200","2.73","83481939870"
"078150","HB테크놀러지","KOSDAQ","","2045","-35","-1.68","194115076910"
"078160","메디포스트","KOSDAQ","","8870","-80","-0.89","347744828610"
"078340","컴투스","KOSDAQ","","33550","-200","-0.59","405663551150"
"078350","한양디지텍","KOSDAQ","","25550","3200","14.32","389493960100"
"078590","휴림에이텍","KOSDAQ","","2980","30","1.02","29765226380"
"078600","대주전자재료","KOSDAQ","","88000","1700","1.97","1381964144000"
"078860","아이오케이이엔엠","KOSDAQ","","3175","730","29.86","19612571900"
"078890","가온그룹","KOSDAQ","","4570","60","1.33","84201989510"
"079000","와토스코리아","KOSDAQ","","4000","50","1.27","28800000000"
"079170","한창산업","KOSDAQ","","6150","30","0.49","31980000000"
"079190","케스피온","KOSDAQ","","1281","-84","-6.15","12283352718"
"079370","제우스","KOSDAQ","","11110","710","6.83","344598758900"
"079650","서산","KOSDAQ","","6370","-70","-1.09","127400000000"
"079810","APS이노베이션","KOSDAQ","","3745","0","0.00","80622712030"
"079940","가비아","KOSDAQ","","40000","900","2.3","536827360000"
"079950","인베니아","KOSDAQ","","1379","-1","-0.07","19028958900"
"079960","동양이엔피","KOSDAQ","","17160","460","2.75","129586451280"
"079970","투비소프트","KOSDAQ","","596","0","0.00","7646223464"
"080010","이상네트웍스","KOSDAQ","","7520","-40","-0.53","73959733920"
"080160","모두투어","KOSDAQ","","8920","-650","-6.79","168588000000"
"080220","제주반도체","KOSDAQ","","73400","900","1.24","2528103942200"
"080420","모다이노칩","KOSDAQ","","1649","-1","-0.06","131460954678"
"080470","성창오토텍","KOSDAQ","","2725","15","0.55","19892500000"
"080520","오디텍","KOSDAQ","","2865","-25","-0.87","32438724705"
"080530","코디","KOSDAQ","","2425","-70","-2.81","26848833700"
"080580","오킨스전자","KOSDAQ","","22200","-200","-0.89","468219201000"
"080720","한국유니온제약","KOSDAQ","","2410","0","0.00","192441519730"
"081150","티플랙스","KOSDAQ","","2620","0","0.00","63583213240"
"081180","쎄크","KOSDAQ","","6090","360","6.28","53747508150"
"081580","성우전자","KOSDAQ","","2300","30","1.32","35668728900"
"082210","옵트론텍","KOSDAQ","","1811","55","3.13","63318590630"
"082270","젬백스","KOSDAQ","","9970","-230","-2.25","453441452390"
"082660","코스나인","KOSDAQ","","1","-1","-50.00","99640869"
"082800","비보존 제약","KOSDAQ","","2925","-10","-0.34","177605023050"
"082850","우리바이오","KOSDAQ","","4650","-75","-1.59","45064614750"
"082920","비츠로셀","KOSDAQ","","29350","150","0.51","1324843649950"
"083310","엘오티베큠","KOSDAQ","","9910","90","0.92","176497427030"
"083450","GST","KOSDAQ","","46300","-250","-0.54","853309000000"
"083470","이엠앤아이","KOSDAQ","","895","19","2.17","19099594455"
"083500","에프엔에스테크","KOSDAQ","","11360","120","1.07","94360442720"
"083550","케이엠","KOSDAQ","","3295","10","0.3","44667563675"
"083640","인콘","KOSDAQ","","5530","40","0.73","25391924040"
"083650","비에이치아이","KOSDAQ","","64300","-300","-0.46","1989723312500"
"083660","CSA 코스믹","KOSDAQ","","1523","-4","-0.26","26536994157"
"083790","CG인바이츠","KOSDAQ","","1000","19","1.94","76894182000"
"083930","아바코","KOSDAQ","","11810","-40","-0.34","173338310690"
"084110","휴온스글로벌","KOSDAQ","","21850","-350","-1.58","276616892200"
"084180","수성웹툰","KOSDAQ","","165","31","23.13","2982256695"
"084370","유진테크","KOSDAQ","","138000","1600","1.17","3162413796000"
"084440","유비온","KOSDAQ","","5520","-460","-7.69","21122191680"
"084650","랩지노믹스","KOSDAQ","","500","0","0.00","37119995000"
"084730","팅크웨어","KOSDAQ","","6770","120","1.8","75210800480"
"084850","아이티엠반도체","KOSDAQ","","7970","-180","-2.21","180782983980"
"084990","헬릭스미스","KOSDAQ","","3050","70","2.35","140583030850"
"085660","차바이오텍","KOSDAQ","","8000","220","2.83","743782768000"
"085670","뉴프렉스","KOSDAQ","","2950","50","1.72","72277244950"
"085810","알티캐스트","KOSDAQ","","1440","-49","-3.29","20357212320"
"085910","네오티스","KOSDAQ","","13250","110","0.84","182781338500"
"086040","바이오톡스텍","KOSDAQ","","2275","-30","-1.3","36305011925"
"086060","진바이오텍","KOSDAQ","","4740","-80","-1.66","40814182380"
"086390","유니테스트","KOSDAQ","","12120","300","2.54","256145607120"
"086450","동국제약","KOSDAQ","","20650","-450","-2.13","934008173000"
"086520","에코프로","KOSDAQ","","81100","-1200","-1.46","11011445927200"
"086670","비엠티","KOSDAQ","","18040","1370","8.22","179062965400"
"086710","선진뷰티사이언스","KOSDAQ","","6790","20","0.3","82860271200"
"086820","바이오솔루션","KOSDAQ","","6470","0","0.00","167728829950"
"086890","이수앱지스","KOSDAQ","","3595","0","0.00","146586089050"
"086900","메디톡스","KOSDAQ","","67300","-300","-0.44","491188848100"
"086960","MDS테크","KOSDAQ","","1978","28","1.44","84121709260"
"086980","쇼박스","KOSDAQ","","1830","2","0.11","114261540000"
"087010","펩트론","KOSDAQ","","156000","8100","5.48","3637506600000"
"087260","모바일어플라이언스","KOSDAQ","","247","0","0.00","8040556667"
"087600","픽셀플러스","KOSDAQ","","3995","55","1.4","32625399210"
"088130","동아엘텍","KOSDAQ","","5870","90","1.56","102638793180"
"088280","쏘닉스","KOSDAQ","","2945","-10","-0.34","50967613050"
"088290","이원컴포텍","KOSDAQ","","2210","-85","-3.7","17627119120"
"088340","유라클","KOSDAQ","","6670","-270","-3.89","29110334560"
"088390","이녹스","KOSDAQ","","8150","70","0.87","76494628600"
"088800","에이스테크","KOSDAQ","","2405","180","8.09","181592973770"
"088910","동우팜투테이블","KOSDAQ","","2015","-10","-0.49","51829354460"
"089010","켐트로닉스","KOSDAQ","","22350","150","0.68","374810103450"
"089030","테크윙","KOSDAQ","","45350","-550","-1.2","1680382800750"
"089140","넥스턴앤롤코리아","KOSDAQ","","2085","10","0.48","31934347890"
"089150","케이씨티","KOSDAQ","","1672","22","1.33","28674800000"
"089230","THE E&M","KOSDAQ","","2035","121","6.32","80222455390"
"089600","KT나스미디어","KOSDAQ","","12940","80","0.62","147600886400"
"089790","제이티","KOSDAQ","","5610","100","1.81","57870027930"
"089850","유비벨록스","KOSDAQ","","4250","-35","-0.82","62603345750"
"089890","코세스","KOSDAQ","","28150","400","1.44","466866680300"
"089970","브이엠","KOSDAQ","","55100","2300","4.36","1450604751500"
"089980","상아프론테크","KOSDAQ","","16840","1820","12.12","269255383080"
"090150","아이윈","KOSDAQ","","6050","-80","-1.31","25334550450"
"090360","로보스타","KOSDAQ","","78800","100","0.13","768300000000"
"090410","덕신이피씨","KOSDAQ","","3485","-45","-1.27","32120614215"
"090470","제이스로보틱스","KOSDAQ","","4245","-10","-0.24","74188141530"
"090710","휴림로봇","KOSDAQ","","6450","320","5.22","771155737050"
"090850","현대이지웰","KOSDAQ","","5020","10","0.2","112839073060"
"091120","이엠텍","KOSDAQ","","5100","50","0.99","87377973600"
"091340","S&K폴리텍","KOSDAQ","","2490","15","0.61","29142265290"
"091440","한울소재과학","KOSDAQ","","2780","-65","-2.28","101165086820"
"091580","상신이디피","KOSDAQ","","23100","1550","7.19","307881858900"
"091590","남화토건","KOSDAQ","","6260","-100","-1.57","73492400000"
"091700","파트론","KOSDAQ","","5110","-140","-2.67","255500000000"
"091970","LSK아이로봇","KOSDAQ","","3700","-105","-2.76","27878686000"
"092040","아미코젠","KOSDAQ","","900","-8","-0.88","63589848300"
"092070","디엔에프","KOSDAQ","","12300","100","0.82","142333853400"
"092130","이크레더블","KOSDAQ","","14310","-100","-0.69","172343916000"
"092190","서울바이오시스","KOSDAQ","","8610","-120","-1.37","394926777630"
"092300","현우산업","KOSDAQ","","2460","30","1.23","49568682660"
"092460","한라IMS","KOSDAQ","","16410","-320","-1.91","280769848800"
"092600","앤씨앤","KOSDAQ","","3670","845","29.91","18411300010"
"092730","네오팜","KOSDAQ","","22850","-100","-0.44","366239548650"
"092870","엑시콘","KOSDAQ","","35400","1700","5.04","461998213800"
"093190","빅솔론","KOSDAQ","","8180","-140","-1.68","157374242900"
"093320","케이아이엔엑스","KOSDAQ","","140000","2600","1.89","683200000000"
"093380","풍강","KOSDAQ","","3105","25","0.81","30675266865"
"093520","매커스","KOSDAQ","","26500","50","0.19","315398680500"
"093640","케이알엠","KOSDAQ","","4580","-60","-1.29","150424219280"
"093920","서원인텍","KOSDAQ","","4825","-45","-0.92","89745000000"
"094170","동운아나텍","KOSDAQ","","27300","-150","-0.55","570841252800"
"094360","칩스앤미디어","KOSDAQ","","10890","290","2.74","232558933860"
"094480","갤럭시아머니트리","KOSDAQ","","5490","300","5.78","215371810620"
"094820","일진파워","KOSDAQ","","12400","0","0.00","186975991600"
"094840","슈프리마에이치큐","KOSDAQ","","12030","-110","-0.91","117967491270"
"094850","참좋은여행","KOSDAQ","","4340","-55","-1.25","60760000000"
"094860","네오리진","KOSDAQ","","1508","-12","-0.79","80089901112"
"094940","푸른로보틱스","KOSDAQ","","6230","120","1.96","52091434780"
"094970","제이엠티","KOSDAQ","","2710","-20","-0.73","45387730400"
"095190","신화프리텍","KOSDAQ","","1886","-7","-0.37","123081231332"
"095270","웨이브일렉트로","KOSDAQ","","4335","95","2.24","62304380010"
"095340","ISC","KOSDAQ","","186300","-1600","-0.85","3949011905400"
"095500","미래나노텍","KOSDAQ","","6640","30","0.45","205906393360"
"095610","테스","KOSDAQ","","138100","1800","1.32","2673616000000"
"095660","네오위즈","KOSDAQ","","17320","-820","-4.52","374743469880"
