종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"046390","삼화네트웍스","KOSDAQ","","2125","-10","-0.47","36696992625"
"046440","KG파이낸셜","KOSDAQ","","4240","60","1.44","153701636640"
"046890","서울반도체","KOSDAQ","","9580","10","0.1","558565732000"
"046940","우원개발","KOSDAQ","","2900","-20","-0.68","52415615000"
"046970","우리로","KOSDAQ","","4840","120","2.54","212112995160"
"047080","한빛소프트","KOSDAQ","","1075","8","0.75","26684039150"
"047310","파워로직스","KOSDAQ","","3035","80","2.71","111113641425"
"047560","이스트소프트","KOSDAQ","","7270","120","1.68","85444906140"
"047770","코데즈컴바인","KOSDAQ","","4135","105","2.61","156479159270"
"047820","초록뱀미디어","KOSDAQ","","3085","-5","-0.16","75440374050"
"047920","HLB제약","KOSDAQ","","7870","230","3.01","258130931720"
"048410","현대바이오","KOSDAQ","","6210","160","2.64","599299602120"
"048430","유라테크","KOSDAQ","","6130","-200","-3.16","70617600000"
"048470","대동스틸","KOSDAQ","","2790","-35","-1.24","26923500000"
"048530","인트론바이오","KOSDAQ","","2875","65","2.31","88813804250"
"048550","SM C&C","KOSDAQ","","1091","-34","-3.02","105515650420"
"048770","TPC로보틱스","KOSDAQ","","3965","915","30.00","62242534315"
"048830","엔피케이","KOSDAQ","","1038","9","0.87","19435432074"
"048870","시너지이노베이션","KOSDAQ","","1595","10","0.63","140530605985"
"048910","대원미디어","KOSDAQ","","6320","150","2.43","79498938720"
"049070","인탑스","KOSDAQ","","17730","430","2.49","279110979000"
"049080","기가레인","KOSDAQ","","7740","70","0.91","65699705160"
"049120","파인디앤씨","KOSDAQ","","3080","-85","-2.69","32653122040"
"049180","셀루메드","KOSDAQ","","1009","0","0.00","83975227728"
"049430","코메론","KOSDAQ","","22450","1350","6.4","203127600000"
"049470","비트플래닛","KOSDAQ","","2505","110","4.59","58979971995"
"049480","오픈베이스","KOSDAQ","","1840","0","0.00","57817184720"
"049520","유아이엘","KOSDAQ","","3860","30","0.78","119052532500"
"049550","잉크테크","KOSDAQ","","3470","-5","-0.14","68033781190"
"049630","재영솔루텍","KOSDAQ","","7140","370","5.47","166827092460"
"049720","고려신용정보","KOSDAQ","","9090","10","0.11","129987000000"
"049830","승일","KOSDAQ","","6400","10","0.16","39245516800"
"049950","미래컴퍼니","KOSDAQ","","10280","250","2.49","90647847520"
"049960","쎌바이오텍","KOSDAQ","","15800","-40","-0.25","148520000000"
"050090","비케이홀딩스","KOSDAQ","","794","35","4.61","18686579590"
"050110","캠시스","KOSDAQ","","1110","24","2.21","32439553530"
"050120","ES큐브","KOSDAQ","","3225","-100","-3.01","43744177350"
"050760","에스폴리텍","KOSDAQ","","1212","37","3.15","19797629736"
"050860","아세아텍","KOSDAQ","","1706","-1","-0.06","38385000000"
"050890","쏠리드","KOSDAQ","","8520","160","1.91","517645669680"
"050960","수산아이앤티","KOSDAQ","","8950","50","0.56","60421450000"
"051160","지어소프트","KOSDAQ","","10860","1000","10.14","168052309800"
"051360","토비스","KOSDAQ","","11940","460","4.01","115121515920"
"051370","인터플렉스","KOSDAQ","","6350","100","1.6","148129447200"
"051380","피씨디렉트","KOSDAQ","","1595","32","2.05","24467414840"
"051390","YW","KOSDAQ","","3890","0","0.00","44172381520"
"051490","나라엠앤디","KOSDAQ","","2690","10","0.37","38198000000"
"051500","CJ프레시웨이","KOSDAQ","","23700","100","0.42","281356588200"
"051780","큐로홀딩스","KOSDAQ","","2505","-5","-0.2","19038060120"
"051980","중앙첨단소재","KOSDAQ","","1000","-20","-1.96","111091709000"
"052020","에스티큐브","KOSDAQ","","8050","-20","-0.25","547265492550"
"052220","iMBC","KOSDAQ","","1777","8","0.45","40871000000"
"052260","현대바이오랜드","KOSDAQ","","3985","30","0.76","119550000000"
"052300","오션인더블유","KOSDAQ","","1500","43","2.95","24366192000"
"052330","코텍","KOSDAQ","","11800","-60","-0.51","209586750200"
"052400","코나아이","KOSDAQ","","37800","1400","3.85","550492399800"
"052420","오성첨단소재","KOSDAQ","","9700","20","0.21","94497487300"
"052460","아이크래프트","KOSDAQ","","4890","340","7.47","71432807040"
"052600","한네트","KOSDAQ","","2995","15","0.5","34633281500"
"052710","아모텍","KOSDAQ","","11290","860","8.25","210906232000"
"052770","아이톡시","KOSDAQ","","312","0","0.00","4545457488"
"052790","액토즈소프트","KOSDAQ","","4085","80","2.00","44626774495"
"052860","아이앤씨","KOSDAQ","","6290","120","1.94","112382511660"
"052900","KX하이텍","KOSDAQ","","968","18","1.89","74214711120"
"053030","바이넥스","KOSDAQ","","6780","80","1.19","221598794640"
"053050","지에스이","KOSDAQ","","1881","16","0.86","56406669957"
"053060","세동","KOSDAQ","","1259","5","0.4","22230690521"
"053080","케이엔솔","KOSDAQ","","8580","50","0.59","111538344060"
"053160","프리엠스","KOSDAQ","","10090","300","3.06","60540000000"
"053260","금강철강","KOSDAQ","","6030","-360","-5.63","112881600000"
"053270","구영테크","KOSDAQ","","2040","15","0.74","55917226200"
"053280","예스24","KOSDAQ","","3155","-5","-0.16","78875000000"
"053290","NE능률","KOSDAQ","","1676","38","2.32","27698090532"
"053300","한국정보인증","KOSDAQ","","5030","70","1.41","204173212880"
"053350","이니텍","KOSDAQ","","4260","-240","-5.33","93809736900"
"053450","세코닉스","KOSDAQ","","3080","-25","-0.81","45561833240"
"053580","웹케시","KOSDAQ","","7230","220","3.14","93660572280"
"053610","프로텍","KOSDAQ","","60000","1900","3.27","540000000000"
"053620","태양","KOSDAQ","","7000","-50","-0.71","60200000000"
"053700","삼보모터스","KOSDAQ","","4040","80","2.02","107931658280"
"053800","안랩","KOSDAQ","","57700","800","1.41","641999396200"
"053950","경남제약","KOSDAQ","","1920","-54","-2.74","37669726080"
"053980","오상자이엘","KOSDAQ","","2500","-10","-0.4","47456957500"
"054040","한국컴퓨터","KOSDAQ","","4505","30","0.67","72401161450"
"054050","NH농우바이오","KOSDAQ","","7020","50","0.72","112534538220"
"054090","삼진엘앤디","KOSDAQ","","1012","-18","-1.75","25258742784"
"054180","메디콕스","KOSDAQ","","2295","0","0.00","12686716395"
"054210","이랜텍","KOSDAQ","","6970","260","3.87","176279733700"
"054220","비츠로시스","KOSDAQ","","1646","-34","-2.02","20724153936"
"054300","팬스타엔터프라이즈","KOSDAQ","","1145","3","0.26","66262232025"
"054410","케이피티유","KOSDAQ","","3425","-10","-0.29","19613070700"
"054450","텔레칩스","KOSDAQ","","9390","130","1.4","142204347870"
"054540","삼영엠텍","KOSDAQ","","6550","150","2.34","85150000000"
"054620","APS","KOSDAQ","","3850","145","3.91","70817750850"
"054670","대한뉴팜","KOSDAQ","","5650","10","0.18","81105298000"
"054780","키이스트","KOSDAQ","","1427","20","1.42","28051670611"
"054800","아이디스홀딩스","KOSDAQ","","15290","20","0.13","158217189240"
"054920","한컴위드","KOSDAQ","","3745","90","2.46","105672968345"
"054930","유신","KOSDAQ","","18550","-150","-0.8","55650000000"
"054940","엑사이엔씨","KOSDAQ","","3880","-15","-0.39","25742670920"
"054950","제이브이엠","KOSDAQ","","23250","-300","-1.27","281089989000"
"056080","유진로봇","KOSDAQ","","11890","850","7.7","454619928540"
"056090","시지메드텍","KOSDAQ","","1165","26","2.28","120296776940"
"056190","SFA","KOSDAQ","","23700","-200","-0.84","851037612000"
"056360","코위버","KOSDAQ","","5170","30","0.58","50649456000"
"056700","신화인터텍","KOSDAQ","","1422","0","0.00","41430099402"
"056730","CNT85","KOSDAQ","","1277","-50","-3.77","18927996649"
"057030","YBM넷","KOSDAQ","","2125","-15","-0.7","34664481125"
"057540","옴니시스템","KOSDAQ","","590","-8","-1.34","35042618120"
"057680","티사이언티픽","KOSDAQ","","1960","191","10.8","30954101640"
"058110","멕아이씨에스","KOSDAQ","","1623","31","1.95","26050010190"
"058400","KNN","KOSDAQ","","6030","40","0.67","79855121160"
"058450","한주에이알티","KOSDAQ","","1516","-44","-2.82","8183325552"
"058470","리노공업","KOSDAQ","","66600","2300","3.58","5075709210000"
"058610","에스피지","KOSDAQ","","94200","10400","12.41","2089107312000"
"058630","엠게임","KOSDAQ","","4075","65","1.62","76498239050"
"058820","CMG제약","KOSDAQ","","630","7","1.12","93317840280"
"058970","엠로","KOSDAQ","","16130","830","5.42","199411867220"
"059090","미코","KOSDAQ","","18060","560","3.2","603507010680"
"059100","아이컴포넌트","KOSDAQ","","6900","-70","-1.00","48788934000"
"059120","아진엑스텍","KOSDAQ","","7140","230","3.33","130733871240"
"059210","메타바이오메드","KOSDAQ","","3865","-10","-0.26","105017634925"
"059270","해성에어로보틱스","KOSDAQ","","5380","170","3.26","60069308620"
"060150","인선이엔티","KOSDAQ","","3040","20","0.66","138513380480"
"060230","제이케이시냅스","KOSDAQ","","1177","-13","-1.09","23004721586"
"060250","NHN KCP","KOSDAQ","","15770","1220","8.38","633332835470"
"060260","뉴보텍","KOSDAQ","","1060","-15","-1.4","14142897360"
"060280","큐렉소","KOSDAQ","","8130","-20","-0.25","335442092700"
"060310","3S","KOSDAQ","","1137","17","1.52","60328128480"
"060370","LS마린솔루션","KOSDAQ","","30900","1200","4.04","1614180588600"
"060380","동양에스텍","KOSDAQ","","1278","-7","-0.54","25176600000"
"060480","국일신동","KOSDAQ","","1502","-2","-0.13","16657180000"
"060540","에스에이티","KOSDAQ","","1374","45","3.39","35906651316"
"060560","HC홈센타","KOSDAQ","","1996","-4","-0.2","50674449996"
"060570","드림어스컴퍼니","KOSDAQ","","3950","105","2.73","58540240300"
"060590","씨티씨바이오","KOSDAQ","","3110","50","1.63","75202972200"
"060720","KH바텍","KOSDAQ","","10890","480","4.61","257847343380"
"060850","영림원소프트랩","KOSDAQ","","4675","10","0.21","38012425000"
"060900","에이전트AI","KOSDAQ","","3685","35","0.96","24113851410"
"061040","알에프텍","KOSDAQ","","7500","120","1.63","67861672500"
"061090","세나테크놀로지","KOSDAQ","","40400","2150","5.62","220889020000"
"061250","화일약품","KOSDAQ","","9530","340","3.7","80219575520"
"061970","LB세미콘","KOSDAQ","","3865","35","0.91","270870818190"
"062970","한국첨단소재","KOSDAQ","","1911","61","3.3","54548170677"
"063080","컴투스홀딩스","KOSDAQ","","13020","170","1.32","85869399840"
"063170","서울옥션","KOSDAQ","","6100","20","0.33","108423028700"
"063440","SM Life Design","KOSDAQ","","1029","0","0.00","46633625556"
"063570","NICE인프라","KOSDAQ","","3450","-15","-0.43","117809661600"
"063760","이엘피","KOSDAQ","","2350","10","0.43","21914055500"
"064090","인크레더블버즈","KOSDAQ","","798","0","0.00","39694710510"
"064240","홈캐스트","KOSDAQ","","1800","48","2.74","62449651800"
"064260","다날","KOSDAQ","","5200","295","6.01","393356376400"
"064290","인텍플러스","KOSDAQ","","40150","5750","16.72","520246756700"
"064480","브리지텍","KOSDAQ","","2775","10","0.36","33168187500"
"064520","테크엘","KOSDAQ","","1520","20","1.33","33973614240"
"064550","바이오니아","KOSDAQ","","10390","150","1.46","268168923490"
"064760","티씨케이","KOSDAQ","","252000","11500","4.78","2817212832000"
"064800","포니링크","KOSDAQ","","2555","-45","-1.73","65309527745"
"064820","케이프","KOSDAQ","","7520","110","1.48","232068816800"
"064850","에프앤가이드","KOSDAQ","","17230","1690","10.88","196600020360"
"065060","지엔코","KOSDAQ","","3315","-80","-2.36","19858129590"
"065130","탑엔지니어링","KOSDAQ","","2865","30","1.06","45851460000"
"065150","대산F&B","KOSDAQ","","1400","8","0.57","22313536000"
"065170","비엘팜텍","KOSDAQ","","2125","65","3.16","59316810125"
"065350","신성델타테크","KOSDAQ","","30900","1650","5.64","849253993200"
"065370","위세아이텍","KOSDAQ","","2965","65","2.24","21893423610"
"065420","에스아이리소스","KOSDAQ","","940","0","0.00","7283384140"
"065440","이루온","KOSDAQ","","1335","1","0.07","36412151700"
"065450","빅텍","KOSDAQ","","2720","40","1.49","80228584160"
"065500","오리엔트정공","KOSDAQ","","1139","2","0.18","40711176768"
"065510","휴비츠","KOSDAQ","","7080","30","0.43","77015496600"
"065530","와이어블","KOSDAQ","","1190","5","0.42","56928123210"
"065570","삼영이엔씨","KOSDAQ","","764","0","0.00","12295692232"
"065650","하이퍼코퍼레이션","KOSDAQ","","1601","6","0.38","17524525187"
"065660","안트로젠","KOSDAQ","","15120","280","1.89","151292232000"
"065680","우주일렉트로","KOSDAQ","","23600","50","0.21","218075115600"
"065690","파커스","KOSDAQ","","1866","-34","-1.79","22419070062"
"065710","서호전기","KOSDAQ","","45250","850","1.91","233037500000"
"065770","CS","KOSDAQ","","1202","7","0.59","12639106928"
"065950","웰크론","KOSDAQ","","1167","2","0.17","32945929434"
"066130","하츠","KOSDAQ","","3450","20","0.58","44160000000"
"066310","큐에스아이","KOSDAQ","","7030","130","1.88","65179495630"
"066360","체리부로","KOSDAQ","","1378","1","0.07","33038937646"
"066410","버킷스튜디오","KOSDAQ","","1153","0","0.00","159637252154"
"066430","아이로보틱스","KOSDAQ","","2065","45","2.23","80851927940"
"066590","스모트로닉","KOSDAQ","","2450","0","0.00","94760945650"
"066620","국보디자인","KOSDAQ","","26500","650","2.51","198750000000"
"066670","디티씨","KOSDAQ","","3165","-25","-0.78","59159920470"
"066700","테라젠이텍스","KOSDAQ","","2120","0","0.00","78763037120"
"066790","씨씨에스","KOSDAQ","","2205","0","0.00","97355245995"
"066900","디에이피","KOSDAQ","","1725","-6","-0.35","39234267675"
"066910","손오공","KOSDAQ","","2010","65","3.34","30927130320"
"066980","한성크린텍","KOSDAQ","","1562","24","1.56","83990619086"
"067000","조이시티","KOSDAQ","","1179","13","1.11","82416162834"
"067010","이씨에스","KOSDAQ","","2530","5","0.2","27547905000"
"067080","대화제약","KOSDAQ","","10960","360","3.4","204038484000"
"067160","SOOP","KOSDAQ","","38050","350","0.93","437375884350"
"067170","오텍","KOSDAQ","","2580","-75","-2.82","70848980100"
"067280","멀티캠퍼스","KOSDAQ","","23950","400","1.7","141946357050"
"067290","JW신약","KOSDAQ","","3265","-165","-4.81","182961141295"
"067310","하나마이크론","KOSDAQ","","34850","150","0.43","2317206784650"
"067370","선바이오","KOSDAQ","","6020","-70","-1.15","73527322820"
"067390","아스트","KOSDAQ","","5090","-170","-3.23","214369203130"
"067570","엔브이에이치코리아","KOSDAQ","","1683","-2","-0.12","70972110000"
"067630","HLB생명과학","KOSDAQ","","2685","55","2.09","327347300730"
"067730","로지시스","KOSDAQ","","2230","40","1.83","21572846060"
"067770","세진티에스","KOSDAQ","","2695","-85","-3.06","22628818135"
"067900","와이엔텍","KOSDAQ","","6020","-50","-0.82","109561947180"
"067920","이글루","KOSDAQ","","5330","100","1.91","58609314270"
"067990","도이치모터스","KOSDAQ","","3770","40","1.07","110014443500"
"068050","팬엔터테인먼트","KOSDAQ","","1186","0","0.00","32845174136"
"068100","케이웨더","KOSDAQ","","2350","20","0.86","28029709600"
"068240","다원시스","KOSDAQ","","2530","0","0.00","96553495610"
"068330","일신바이오","KOSDAQ","","1120","0","0.00","49522076800"
"068760","셀트리온제약","KOSDAQ","","40850","0","0.00","1813835262200"
"068790","DMS","KOSDAQ","","6670","10","0.15","150543394080"
"068930","디지털대성","KOSDAQ","","8630","-40","-0.46","238838201460"
"068940","셀피글로벌","KOSDAQ","","778","0","0.00","35720093048"
"069080","웹젠","KOSDAQ","","11200","-170","-1.5","346825640000"
"069140","누리플랜","KOSDAQ","","1821","-9","-0.49","27489459084"
"069330","유아이디","KOSDAQ","","1300","-30","-2.26","22038346200"
"069410","엔텔스","KOSDAQ","","2735","35","1.3","28019593640"
"069510","에스텍","KOSDAQ","","12950","450","3.6","141284500000"
"069540","빛과전자","KOSDAQ","","2715","55","2.07","305958500355"
"069920","엑시온그룹","KOSDAQ","","1155","-20","-1.7","16644075525"
"070300","퀀텀레일","KOSDAQ","","1568","73","4.88","55702775072"
"070590","인티큐브","KOSDAQ","","2005","56","2.87","27828439605"
"071200","인피니트헬스케어","KOSDAQ","","9680","270","2.87","236157713440"
"071280","로체시스템즈","KOSDAQ","","7480","910","13.85","114418590440"
"071670","에이테크솔루션","KOSDAQ","","5070","70","1.4","50700000000"
"071850","캐스텍코리아","KOSDAQ","","1293","17","1.33","31369392834"
"072020","중앙백신","KOSDAQ","","9290","0","0.00","85995495490"
"072470","우리산업홀딩스","KOSDAQ","","2400","40","1.69","45329618400"
"072770","멤레이비티","KOSDAQ","","887","-12","-1.33","36821230926"
"072870","메가스터디","KOSDAQ","","13420","20","0.15","159979269780"
"072950","빛샘전자","KOSDAQ","","8380","200","2.44","67480871800"
"072990","에이치시티","KOSDAQ","","3100","85","2.82","44944438600"
"073010","케이에스피","KOSDAQ","","2760","15","0.55","110927850000"
"073110","엘엠에스","KOSDAQ","","5050","75","1.51","44923562750"
"073190","듀오백","KOSDAQ","","1622","0","0.00","19412160880"
"073490","LIG아큐버","KOSDAQ","","29600","1050","3.68","225073841600"
"073540","에프알텍","KOSDAQ","","2220","30","1.37","25308000000"
"073560","우리손에프앤지","KOSDAQ","","1536","6","0.39","106349019648"
"073570","리튬포어스","KOSDAQ","","1730","4","0.23","20824577440"
"073640","테라사이언스","KOSDAQ","","654","0","0.00","76111715580"
"074430","아미노로직스","KOSDAQ","","1125","-54","-4.58","99157862250"
"074600","원익QnC","KOSDAQ","","25750","500","1.98","676916000000"
"075130","플랜티넷","KOSDAQ","","2090","35","1.7","33695648800"
"075970","동국알앤에스","KOSDAQ","","1631","0","0.00","30010400000"
"076080","웰크론한텍","KOSDAQ","","1134","0","0.00","25621772904"
"076610","해성옵틱스","KOSDAQ","","1209","18","1.51","71616541620"
"077360","덕산하이메탈","KOSDAQ","","10060","360","3.71","457096240120"
"078020","LS증권","KOSDAQ","","6740","180","2.74","373943220600"
"078070","유비쿼스홀딩스","KOSDAQ","","8500","100","1.19","145000165500"
"078130","국일제지","KOSDAQ","","3530","-10","-0.28","397974272110"
"078140","대봉엘에스","KOSDAQ","","7880","-100","-1.25","87362242520"
"078150","HB테크놀러지","KOSDAQ","","1876","56","3.08","178073293048"
"078160","메디포스트","KOSDAQ","","8920","230","2.65","349705058760"
"078340","컴투스","KOSDAQ","","32400","-250","-0.77","391758541200"
"078350","한양디지텍","KOSDAQ","","18760","380","2.07","285984606320"
"078590","휴림에이텍","KOSDAQ","","3180","60","1.92","31762892580"
"078600","대주전자재료","KOSDAQ","","84600","2000","2.42","1328570074800"
"078860","아이오케이이엔엠","KOSDAQ","","2635","10","0.38","16276890380"
"078890","가온그룹","KOSDAQ","","4105","75","1.86","75634391015"
"079000","와토스코리아","KOSDAQ","","4065","15","0.37","29268000000"
"079170","한창산업","KOSDAQ","","5840","70","1.21","30368000000"
"079190","케스피온","KOSDAQ","","1132","62","5.79","10854609896"
"079370","제우스","KOSDAQ","","10100","450","4.66","313271599000"
"079650","서산","KOSDAQ","","6730","-840","-11.1","134600000000"
"079810","APS이노베이션","KOSDAQ","","4015","155","4.02","86435297410"
"079940","가비아","KOSDAQ","","42400","-1000","-2.3","569037001600"
"079950","인베니아","KOSDAQ","","1419","124","9.58","19580922900"
"079960","동양이엔피","KOSDAQ","","18150","50","0.28","137062592700"
"079970","투비소프트","KOSDAQ","","596","0","0.00","7646223464"
"080010","이상네트웍스","KOSDAQ","","7320","-80","-1.08","71992719720"
"080160","모두투어","KOSDAQ","","8970","110","1.24","169533000000"
"080220","제주반도체","KOSDAQ","","71800","3000","4.36","2472995409400"
"080420","모다이노칩","KOSDAQ","","1681","0","0.00","134012046582"
"080470","성창오토텍","KOSDAQ","","2820","-45","-1.57","20586000000"
"080520","오디텍","KOSDAQ","","2750","15","0.55","31136646750"
"080530","코디","KOSDAQ","","2505","0","0.00","27734568420"
"080580","오킨스전자","KOSDAQ","","19340","70","0.36","407899069700"
"080720","한국유니온제약","KOSDAQ","","2410","0","0.00","192441519730"
"081150","티플랙스","KOSDAQ","","2670","10","0.38","64796633340"
"081180","쎄크","KOSDAQ","","5040","260","5.44","44480696400"
"081580","성우전자","KOSDAQ","","2305","35","1.54","35746269615"
"082210","옵트론텍","KOSDAQ","","1682","22","1.33","58808321060"
"082270","젬백스","KOSDAQ","","10560","190","1.83","467482783680"
"082660","코스나인","KOSDAQ","","480","0","0.00","47827617120"
"082800","비보존 제약","KOSDAQ","","3100","150","5.08","188230964600"
"082850","우리바이오","KOSDAQ","","897","0","0.00","43465550466"
"082920","비츠로셀","KOSDAQ","","29800","1550","5.49","1345156414600"
"083310","엘오티베큠","KOSDAQ","","9480","310","3.38","168839112840"
"083450","GST","KOSDAQ","","43000","1850","4.5","792490000000"
"083470","이엠앤아이","KOSDAQ","","879","-51","-5.48","18758149191"
"083500","에프엔에스테크","KOSDAQ","","11100","-30","-0.27","92200784700"
"083550","케이엠","KOSDAQ","","3305","25","0.76","44803125325"
"083640","인콘","KOSDAQ","","1087","0","0.00","24955718841"
"083650","비에이치아이","KOSDAQ","","60000","700","1.18","1856662500000"
"083660","CSA 코스믹","KOSDAQ","","1610","-50","-3.01","22891833300"
"083790","CG인바이츠","KOSDAQ","","888","45","5.34","68282033616"
"083930","아바코","KOSDAQ","","11330","0","0.00","166293231170"
"084110","휴온스글로벌","KOSDAQ","","23800","150","0.63","301303525600"
"084180","수성웹툰","KOSDAQ","","395","10","2.6","7139341785"
"084370","유진테크","KOSDAQ","","136500","5700","4.36","3128039733000"
"084440","유비온","KOSDAQ","","1196","0","0.00","22882375516"
"084650","랩지노믹스","KOSDAQ","","500","0","0.00","37119995000"
"084730","팅크웨어","KOSDAQ","","6360","70","1.11","70655936640"
"084850","아이티엠반도체","KOSDAQ","","8690","50","0.58","197114696460"
"084990","헬릭스미스","KOSDAQ","","3020","65","2.2","139200246940"
"085660","차바이오텍","KOSDAQ","","8090","170","2.15","752150324140"
"085670","뉴프렉스","KOSDAQ","","3010","70","2.38","73747290610"
"085810","알티캐스트","KOSDAQ","","1498","-30","-1.96","21177155594"
"085910","네오티스","KOSDAQ","","14430","-370","-2.5","199059223740"
"086040","바이오톡스텍","KOSDAQ","","2390","-25","-1.04","38140210330"
"086060","진바이오텍","KOSDAQ","","4865","-15","-0.31","41890505755"
"086390","유니테스트","KOSDAQ","","11330","-220","-1.9","239449647580"
"086450","동국제약","KOSDAQ","","21600","-200","-0.92","976977072000"
"086520","에코프로","KOSDAQ","","82400","700","0.86","11187954924800"
"086670","비엠티","KOSDAQ","","16780","-190","-1.12","166556350300"
"086710","선진뷰티사이언스","KOSDAQ","","7170","-40","-0.55","87497517600"
"086820","바이오솔루션","KOSDAQ","","6130","50","0.82","158914641050"
"086890","이수앱지스","KOSDAQ","","3395","5","0.15","138430928090"
"086900","메디톡스","KOSDAQ","","69600","300","0.43","507975391200"
"086960","MDS테크","KOSDAQ","","1990","79","4.13","84632053300"
"086980","쇼박스","KOSDAQ","","1950","53","2.79","121754100000"
"087010","펩트론","KOSDAQ","","157300","10700","7.3","3667819155000"
"087260","모바일어플라이언스","KOSDAQ","","247","0","0.00","8040556667"
"087600","픽셀플러스","KOSDAQ","","3955","40","1.02","32298736890"
"088130","동아엘텍","KOSDAQ","","5430","190","3.63","94945255020"
"088280","쏘닉스","KOSDAQ","","2375","0","0.00","41102913750"
"088290","이원컴포텍","KOSDAQ","","2445","-5","-0.2","19501496040"
"088340","유라클","KOSDAQ","","6870","110","1.63","29983208160"
"088390","이녹스","KOSDAQ","","7950","-100","-1.24","74617459800"
"088800","에이스테크","KOSDAQ","","1774","47","2.72","133948413916"
"088910","동우팜투테이블","KOSDAQ","","2095","20","0.96","53887095580"
"089010","켐트로닉스","KOSDAQ","","21550","450","2.13","361394081850"
"089030","테크윙","KOSDAQ","","47100","950","2.06","1745226679500"
"089140","넥스턴앤롤코리아","KOSDAQ","","2130","5","0.24","32623578420"
"089150","케이씨티","KOSDAQ","","1876","33","1.79","32173400000"
"089230","THE E&M","KOSDAQ","","2010","11","0.55","79236921540"
"089600","KT나스미디어","KOSDAQ","","13060","-50","-0.38","151080208780"
"089790","제이티","KOSDAQ","","4785","-315","-6.18","49359729705"
"089850","유비벨록스","KOSDAQ","","4175","40","0.97","61498580825"
"089890","코세스","KOSDAQ","","22200","1000","4.72","368186156400"
"089970","브이엠","KOSDAQ","","52800","900","1.73","1390053192000"
"089980","상아프론테크","KOSDAQ","","15020","450","3.09","240155335740"
"090150","아이윈","KOSDAQ","","6140","10","0.16","25711428060"
"090360","로보스타","KOSDAQ","","76400","6300","8.99","744900000000"
"090410","덕신이피씨","KOSDAQ","","3950","5","0.13","36406435050"
"090470","제이스로보틱스","KOSDAQ","","4600","150","3.37","80392332400"
"090710","휴림로봇","KOSDAQ","","6270","210","3.47","749635111830"
"090850","현대이지웰","KOSDAQ","","5030","185","3.82","113063852090"
"091120","이엠텍","KOSDAQ","","4805","-5","-0.1","82323757480"
"091340","S&K폴리텍","KOSDAQ","","2355","30","1.29","27562262955"
"091440","한울소재과학","KOSDAQ","","2775","35","1.28","96129260625"
"091580","상신이디피","KOSDAQ","","20650","150","0.73","275227722350"
"091590","남화토건","KOSDAQ","","7680","230","3.09","90163200000"
"091700","파트론","KOSDAQ","","5390","50","0.94","269500000000"
"091970","LSK아이로봇","KOSDAQ","","3980","-20","-0.5","29988424400"
"092040","아미코젠","KOSDAQ","","1013","27","2.74","71573907031"
"092070","디엔에프","KOSDAQ","","11980","340","2.92","138630858840"
"092130","이크레더블","KOSDAQ","","14490","50","0.35","174511764000"
"092190","서울바이오시스","KOSDAQ","","7780","180","2.37","356856019740"
"092300","현우산업","KOSDAQ","","2520","-25","-0.98","50777674920"
"092460","한라IMS","KOSDAQ","","17150","-10","-0.06","293431012000"
"092600","앤씨앤","KOSDAQ","","1960","-45","-2.24","9832737880"
"092730","네오팜","KOSDAQ","","22950","-200","-0.86","367842347550"
"092870","엑시콘","KOSDAQ","","32650","2350","7.76","426108522050"
"093190","빅솔론","KOSDAQ","","8500","70","0.83","163530692500"
"093320","케이아이엔엑스","KOSDAQ","","136600","800","0.59","666608000000"
"093380","풍강","KOSDAQ","","3145","15","0.48","31070439385"
"093520","매커스","KOSDAQ","","26200","300","1.16","311828129400"
"093640","케이알엠","KOSDAQ","","4435","170","3.99","145661880460"
"093920","서원인텍","KOSDAQ","","4890","40","0.82","90954000000"
"094170","동운아나텍","KOSDAQ","","29350","750","2.62","613706621600"
"094360","칩스앤미디어","KOSDAQ","","10950","700","6.83","233840250300"
"094480","갤럭시아머니트리","KOSDAQ","","6120","600","10.87","240086608560"
"094820","일진파워","KOSDAQ","","11330","150","1.34","170841772970"
"094840","슈프리마에이치큐","KOSDAQ","","12120","-380","-3.04","118850041080"
"094850","참좋은여행","KOSDAQ","","4285","75","1.78","59990000000"
"094860","네오리진","KOSDAQ","","1460","19","1.32","77540620440"
"094940","푸른로보틱스","KOSDAQ","","6770","310","4.8","56606583220"
"094970","제이엠티","KOSDAQ","","2725","0","0.00","45638954000"
"095190","신화프리텍","KOSDAQ","","1863","43","2.36","121580240706"
"095270","웨이브일렉트로","KOSDAQ","","4120","170","4.3","59214312720"
"095340","ISC","KOSDAQ","","182000","10300","6.00","3857864556000"
"095500","미래나노텍","KOSDAQ","","6850","50","0.74","212418493150"
"095610","테스","KOSDAQ","","146800","12900","9.63","2842048000000"
"095660","네오위즈","KOSDAQ","","17910","360","2.05","387508980690"
"095700","제넥신","KOSDAQ","","3020","-240","-7.36","137532291880"
"095910","에스에너지","KOSDAQ","","623","8","1.3","22700022982"
"096240","크레버스","KOSDAQ","","8650","-170","-1.93","88560257000"
"096250","와이즈넛","KOSDAQ","","5630","160","2.93","66517780030"
"096350","대창솔루션","KOSDAQ","","1875","-4","-0.21","69102678750"
"096530","씨젠","KOSDAQ","","31900","350","1.11","1666009208600"
"096630","에스코넥","KOSDAQ","","1825","19","1.05","28974289475"
