종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"046310","백금T&A","KOSDAQ","","2400","-30","-1.23","39404738400"
"046390","삼화네트웍스","KOSDAQ","","2140","-15","-0.7","36956030220"
"046440","KG파이낸셜","KOSDAQ","","4260","95","2.28","154426644360"
"046890","서울반도체","KOSDAQ","","9820","-50","-0.51","572559028000"
"046940","우원개발","KOSDAQ","","3055","20","0.66","55217139250"
"046970","우리로","KOSDAQ","","5110","535","11.69","223945744890"
"047080","한빛소프트","KOSDAQ","","932","-2","-0.21","23134441384"
"047310","파워로직스","KOSDAQ","","3025","-35","-1.14","110747533875"
"047560","이스트소프트","KOSDAQ","","8120","460","6.01","95435025840"
"047770","코데즈컴바인","KOSDAQ","","3620","165","4.78","136990219240"
"047820","초록뱀미디어","KOSDAQ","","3115","0","0.00","76173991950"
"047920","HLB제약","KOSDAQ","","7230","30","0.42","237139343880"
"048410","현대바이오","KOSDAQ","","6540","110","1.71","631146440880"
"048430","유라테크","KOSDAQ","","5920","10","0.17","68198400000"
"048470","대동스틸","KOSDAQ","","2750","0","0.00","26537500000"
"048530","인트론바이오","KOSDAQ","","2845","50","1.79","87887051510"
"048550","SM C&C","KOSDAQ","","1294","18","1.41","125148718280"
"048770","TPC로보틱스","KOSDAQ","","2885","-35","-1.2","45288704035"
"048830","엔피케이","KOSDAQ","","1038","-11","-1.05","19435432074"
"048870","시너지이노베이션","KOSDAQ","","1677","18","1.08","147755376951"
"048910","대원미디어","KOSDAQ","","5900","210","3.69","74215781400"
"049070","인탑스","KOSDAQ","","18040","140","0.78","283991092000"
"049080","기가레인","KOSDAQ","","8210","-590","-6.7","69689222140"
"049120","파인디앤씨","KOSDAQ","","3125","-30","-0.95","33130196875"
"049180","셀루메드","KOSDAQ","","1009","0","0.00","83975227728"
"049430","코메론","KOSDAQ","","20650","-150","-0.72","186841200000"
"049470","비트플래닛","KOSDAQ","","2640","40","1.54","62158533360"
"049480","오픈베이스","KOSDAQ","","1897","16","0.85","59608260551"
"049520","유아이엘","KOSDAQ","","3810","75","2.01","117510401250"
"049550","잉크테크","KOSDAQ","","3490","-5","-0.14","68425906730"
"049630","재영솔루텍","KOSDAQ","","7050","0","0.00","164724229950"
"049720","고려신용정보","KOSDAQ","","9270","140","1.53","132561000000"
"049830","승일","KOSDAQ","","6410","-40","-0.62","39306837920"
"049950","미래컴퍼니","KOSDAQ","","10880","50","0.46","95938577920"
"049960","쎌바이오텍","KOSDAQ","","15760","70","0.45","148144000000"
"050090","비케이홀딩스","KOSDAQ","","823","13","1.6","19369086905"
"050110","캠시스","KOSDAQ","","1078","29","2.76","31504359194"
"050120","ES큐브","KOSDAQ","","3260","-5","-0.15","44218920360"
"050760","에스폴리텍","KOSDAQ","","1181","1","0.08","19291254718"
"050860","아세아텍","KOSDAQ","","1646","-12","-0.72","37035000000"
"050890","쏠리드","KOSDAQ","","8900","-420","-4.51","540733152600"
"050960","수산아이앤티","KOSDAQ","","8980","0","0.00","60623980000"
"051160","지어소프트","KOSDAQ","","9530","260","2.8","147471317900"
"051360","토비스","KOSDAQ","","11010","-280","-2.48","106154764680"
"051370","인터플렉스","KOSDAQ","","6170","10","0.16","143930502240"
"051380","피씨디렉트","KOSDAQ","","1611","24","1.51","24712855992"
"051390","YW","KOSDAQ","","4055","40","1.00","46046017240"
"051490","나라엠앤디","KOSDAQ","","2695","0","0.00","38269000000"
"051500","CJ프레시웨이","KOSDAQ","","24200","350","1.47","287292381200"
"051780","큐로홀딩스","KOSDAQ","","2655","10","0.38","16821057825"
"051980","중앙첨단소재","KOSDAQ","","960","-16","-1.64","106648040640"
"052020","에스티큐브","KOSDAQ","","8180","140","1.74","556103320380"
"052220","iMBC","KOSDAQ","","1812","0","0.00","41676000000"
"052260","현대바이오랜드","KOSDAQ","","4135","55","1.35","124050000000"
"052300","오션인더블유","KOSDAQ","","1517","143","10.41","24642342176"
"052330","코텍","KOSDAQ","","11810","30","0.25","209764366090"
"052400","코나아이","KOSDAQ","","40550","1100","2.79","590541450050"
"052420","오성첨단소재","KOSDAQ","","9920","60","0.61","96640729280"
"052460","아이크래프트","KOSDAQ","","6450","440","7.32","94221187200"
"052600","한네트","KOSDAQ","","3095","45","1.48","35789651500"
"052710","아모텍","KOSDAQ","","10820","-380","-3.39","183751147720"
"052770","아이톡시","KOSDAQ","","312","0","0.00","4545457488"
"052790","액토즈소프트","KOSDAQ","","4095","35","0.86","44736019965"
"052860","아이앤씨","KOSDAQ","","5980","-180","-2.92","106843786920"
"052900","KX하이텍","KOSDAQ","","972","-17","-1.72","74521383480"
"053030","바이넥스","KOSDAQ","","7070","40","0.57","231077209160"
"053050","지에스이","KOSDAQ","","1855","-18","-0.96","55626992435"
"053060","세동","KOSDAQ","","1329","-13","-0.97","23466709851"
"053080","케이엔솔","KOSDAQ","","9070","-70","-0.77","117908249490"
"053160","프리엠스","KOSDAQ","","9580","140","1.48","57480000000"
"053260","금강철강","KOSDAQ","","5400","0","0.00","101088000000"
"053270","구영테크","KOSDAQ","","2060","-5","-0.24","56465434300"
"053280","예스24","KOSDAQ","","3165","35","1.12","79125000000"
"053290","NE능률","KOSDAQ","","1714","-19","-1.1","28326090198"
"053300","한국정보인증","KOSDAQ","","5060","110","2.22","205390945760"
"053350","이니텍","KOSDAQ","","3930","140","3.69","86542785450"
"053450","세코닉스","KOSDAQ","","3255","80","2.52","48150573765"
"053580","웹케시","KOSDAQ","","7140","60","0.85","92494673040"
"053610","프로텍","KOSDAQ","","60700","-2200","-3.5","546300000000"
"053620","태양","KOSDAQ","","6900","10","0.15","59340000000"
"053700","삼보모터스","KOSDAQ","","4000","10","0.25","106863028000"
"053800","안랩","KOSDAQ","","59500","2600","4.57","662027107000"
"053950","경남제약","KOSDAQ","","1648","47","2.94","32333181552"
"053980","오상자이엘","KOSDAQ","","2520","-10","-0.4","47836613160"
"054040","한국컴퓨터","KOSDAQ","","4530","0","0.00","72802943700"
"054050","NH농우바이오","KOSDAQ","","6870","70","1.03","110129954070"
"054090","삼진엘앤디","KOSDAQ","","995","21","2.16","24834435840"
"054180","메디콕스","KOSDAQ","","2295","0","0.00","12686716395"
"054210","이랜텍","KOSDAQ","","6950","100","1.46","175773909500"
"054220","비츠로시스","KOSDAQ","","1630","33","2.07","20522704080"
"054300","팬스타엔터프라이즈","KOSDAQ","","1083","-15","-1.37","62674233435"
"054410","케이피티유","KOSDAQ","","3435","65","1.93","19670335140"
"054450","텔레칩스","KOSDAQ","","9620","10","0.1","145687521460"
"054540","삼영엠텍","KOSDAQ","","6580","20","0.3","85540000000"
"054620","APS","KOSDAQ","","3850","5","0.13","70817750850"
"054670","대한뉴팜","KOSDAQ","","5770","20","0.35","82827888400"
"054780","키이스트","KOSDAQ","","1385","5","0.36","27226043305"
"054800","아이디스홀딩스","KOSDAQ","","15100","-150","-0.98","156251115600"
"054920","한컴위드","KOSDAQ","","3955","15","0.38","111598555355"
"054930","유신","KOSDAQ","","18760","10","0.05","56280000000"
"054940","엑사이엔씨","KOSDAQ","","3300","-45","-1.35","21894539700"
"054950","제이브이엠","KOSDAQ","","24050","250","1.05","290761902600"
"056080","유진로봇","KOSDAQ","","12150","70","0.58","464561154900"
"056090","시지메드텍","KOSDAQ","","1200","49","4.26","123910843200"
"056190","SFA","KOSDAQ","","23950","-350","-1.44","860014802000"
"056360","코위버","KOSDAQ","","5430","80","1.5","53196624000"
"056700","신화인터텍","KOSDAQ","","1412","2","0.14","41138748492"
"056730","CNT85","KOSDAQ","","1275","-53","-3.99","18898352175"
"057030","YBM넷","KOSDAQ","","2140","20","0.94","34909171580"
"057540","옴니시스템","KOSDAQ","","630","-7","-1.1","37418388840"
"057680","티사이언티픽","KOSDAQ","","1786","134","8.11","28206135474"
"058110","멕아이씨에스","KOSDAQ","","1724","32","1.89","27671113720"
"058400","KNN","KOSDAQ","","5890","340","6.13","78001105080"
"058450","한주에이알티","KOSDAQ","","1868","-55","-2.86","10083411696"
"058470","리노공업","KOSDAQ","","66800","100","0.15","5090951580000"
"058610","에스피지","KOSDAQ","","92700","-1500","-1.59","2055841272000"
"058630","엠게임","KOSDAQ","","4120","55","1.35","77343004880"
"058820","CMG제약","KOSDAQ","","584","29","5.23","86504156704"
"058970","엠로","KOSDAQ","","17880","1880","11.75","221046756720"
"059090","미코","KOSDAQ","","19470","150","0.78","650624667660"
"059100","아이컴포넌트","KOSDAQ","","6070","-20","-0.33","42920120200"
"059120","아진엑스텍","KOSDAQ","","6440","-50","-0.77","117916825040"
"059210","메타바이오메드","KOSDAQ","","3940","50","1.29","107055493300"
"059270","해성에어로보틱스","KOSDAQ","","5600","0","0.00","62525674400"
"060150","인선이엔티","KOSDAQ","","3125","50","1.63","142386287500"
"060230","제이케이시냅스","KOSDAQ","","1210","-100","-7.63","23649713780"
"060250","NHN KCP","KOSDAQ","","16150","1070","7.1","648593867650"
"060260","뉴보텍","KOSDAQ","","1079","6","0.56","14396402124"
"060280","큐렉소","KOSDAQ","","8900","40","0.45","367212131000"
"060310","3S","KOSDAQ","","1180","75","6.79","62609667200"
"060370","LS마린솔루션","KOSDAQ","","33800","-650","-1.89","1765673265200"
"060380","동양에스텍","KOSDAQ","","1289","-26","-1.98","25393300000"
"060480","국일신동","KOSDAQ","","1390","-6","-0.43","15415100000"
"060540","에스에이티","KOSDAQ","","1305","57","4.57","34103478870"
"060560","HC홈센타","KOSDAQ","","1989","13","0.66","50496733989"
"060570","드림어스컴퍼니","KOSDAQ","","3625","30","0.83","53723638250"
"060590","씨티씨바이오","KOSDAQ","","3090","70","2.32","74719351800"
"060720","KH바텍","KOSDAQ","","10600","-30","-0.28","250980885200"
"060850","영림원소프트랩","KOSDAQ","","4775","0","0.00","38825525000"
"060900","에이전트AI","KOSDAQ","","3705","-55","-1.46","18094960650"
"061040","알에프텍","KOSDAQ","","7220","-140","-1.9","65328170060"
"061090","세나테크놀로지","KOSDAQ","","41500","-700","-1.66","226903325000"
"061250","화일약품","KOSDAQ","","8310","230","2.85","69950123040"
"061970","LB세미콘","KOSDAQ","","4365","-50","-1.13","305912321190"
"062970","한국첨단소재","KOSDAQ","","2235","0","0.00","63796526145"
"063080","컴투스홀딩스","KOSDAQ","","13550","-320","-2.31","89364851600"
"063170","서울옥션","KOSDAQ","","5980","180","3.1","106290116660"
"063440","SM Life Design","KOSDAQ","","1064","6","0.57","48219803296"
"063570","NICE인프라","KOSDAQ","","3425","25","0.74","116955968400"
"063760","이엘피","KOSDAQ","","2580","-10","-0.39","24058835400"
"064090","인크레더블버즈","KOSDAQ","","798","0","0.00","39694710510"
"064240","홈캐스트","KOSDAQ","","1810","61","3.49","62796594310"
"064260","다날","KOSDAQ","","5550","190","3.54","419832286350"
"064290","인텍플러스","KOSDAQ","","32500","-700","-2.11","421121285000"
"064480","브리지텍","KOSDAQ","","2855","-5","-0.17","34124387500"
"064520","테크엘","KOSDAQ","","1482","-7","-0.47","33124273884"
"064550","바이오니아","KOSDAQ","","8310","240","2.97","214483518210"
"064760","티씨케이","KOSDAQ","","238500","-4000","-1.65","2666290716000"
"064800","포니링크","KOSDAQ","","3445","80","2.38","88059226255"
"064820","케이프","KOSDAQ","","7820","-30","-0.38","241326881300"
"064850","에프앤가이드","KOSDAQ","","16370","-170","-1.03","186787134840"
"065060","지엔코","KOSDAQ","","3385","85","2.58","20277456610"
"065130","탑엔지니어링","KOSDAQ","","2990","20","0.67","47851960000"
"065150","대산F&B","KOSDAQ","","1500","48","3.31","23907360000"
"065170","비엘팜텍","KOSDAQ","","2190","269","14.00","61131206670"
"065350","신성델타테크","KOSDAQ","","30650","-350","-1.13","842383006200"
"065370","위세아이텍","KOSDAQ","","2780","-40","-1.42","20527392120"
"065420","에스아이리소스","KOSDAQ","","94","0","0.00","7283384140"
"065440","이루온","KOSDAQ","","1380","-19","-1.36","37639527600"
"065450","빅텍","KOSDAQ","","2850","60","2.15","84063038550"
"065500","오리엔트정공","KOSDAQ","","1200","-11","-0.91","42891494400"
"065510","휴비츠","KOSDAQ","","7200","150","2.13","78320844000"
"065530","와이어블","KOSDAQ","","1223","15","1.24","58506802257"
"065570","삼영이엔씨","KOSDAQ","","764","0","0.00","12295692232"
"065650","하이퍼코퍼레이션","KOSDAQ","","1571","-75","-4.56","17196145577"
"065660","안트로젠","KOSDAQ","","14850","-90","-0.6","148590585000"
"065680","우주일렉트로","KOSDAQ","","25600","-1200","-4.48","236556057600"
"065690","파커스","KOSDAQ","","1857","15","0.81","22310939499"
"065710","서호전기","KOSDAQ","","45350","1250","2.83","233552500000"
"065770","CS","KOSDAQ","","1253","-72","-5.43","13175375192"
"065950","웰크론","KOSDAQ","","1219","89","7.88","34413957138"
"066130","하츠","KOSDAQ","","3465","35","1.02","44352000000"
"066310","큐에스아이","KOSDAQ","","7700","110","1.45","71391481700"
"066360","체리부로","KOSDAQ","","1423","83","6.19","34117857961"
"066410","버킷스튜디오","KOSDAQ","","1153","0","0.00","159637252154"
"066430","아이로보틱스","KOSDAQ","","2105","-10","-0.47","82418066980"
"066590","스모트로닉","KOSDAQ","","2695","0","0.00","104237040215"
"066620","국보디자인","KOSDAQ","","25350","400","1.6","190125000000"
"066670","디티씨","KOSDAQ","","3125","-130","-3.99","58412243750"
"066700","테라젠이텍스","KOSDAQ","","2135","30","1.43","79320322760"
"066790","씨씨에스","KOSDAQ","","2205","0","0.00","97355245995"
"066900","디에이피","KOSDAQ","","1738","14","0.81","39529946214"
"066910","손오공","KOSDAQ","","1892","-47","-2.42","29111507744"
"066980","한성크린텍","KOSDAQ","","1579","12","0.77","84904729537"
"067000","조이시티","KOSDAQ","","1169","17","1.48","81717128374"
"067010","이씨에스","KOSDAQ","","2480","10","0.4","27003480000"
"067080","대화제약","KOSDAQ","","10830","260","2.46","201618319500"
"067160","SOOP","KOSDAQ","","39500","1200","3.13","454043296500"
"067170","오텍","KOSDAQ","","2815","55","1.99","77302278675"
"067280","멀티캠퍼스","KOSDAQ","","23900","200","0.84","141650018100"
"067290","JW신약","KOSDAQ","","2100","110","5.53","117677916300"
"067310","하나마이크론","KOSDAQ","","35350","-3400","-8.77","2350452219150"
"067370","선바이오","KOSDAQ","","6170","70","1.15","75359398970"
"067390","아스트","KOSDAQ","","4985","-75","-1.48","209947048645"
"067570","엔브이에이치코리아","KOSDAQ","","1708","5","0.29","72026360000"
"067630","HLB생명과학","KOSDAQ","","2645","5","0.19","322470618410"
"067730","로지시스","KOSDAQ","","2240","20","0.9","21669585280"
"067770","세진티에스","KOSDAQ","","2690","40","1.51","22586835170"
"067900","와이엔텍","KOSDAQ","","6100","10","0.16","111017919900"
"067920","이글루","KOSDAQ","","5490","110","2.04","60368693310"
"067990","도이치모터스","KOSDAQ","","3735","65","1.77","108993089250"
"068050","팬엔터테인먼트","KOSDAQ","","1160","11","0.96","32125128160"
"068100","케이웨더","KOSDAQ","","2340","15","0.65","27910434240"
"068240","다원시스","KOSDAQ","","2530","0","0.00","96553495610"
"068330","일신바이오","KOSDAQ","","1097","39","3.69","48505105580"
"068760","셀트리온제약","KOSDAQ","","42600","600","1.43","1891539343200"
"068790","DMS","KOSDAQ","","7250","-40","-0.55","163634124000"
"068930","디지털대성","KOSDAQ","","8500","0","0.00","235240407000"
"068940","셀피글로벌","KOSDAQ","","778","0","0.00","35720093048"
"069080","웹젠","KOSDAQ","","11290","420","3.86","349612631750"
"069140","누리플랜","KOSDAQ","","1894","-35","-1.81","28591452776"
"069330","유아이디","KOSDAQ","","1247","28","2.3","21139859778"
"069410","엔텔스","KOSDAQ","","2830","60","2.17","28992851920"
"069510","에스텍","KOSDAQ","","12600","-80","-0.63","137466000000"
"069540","빛과전자","KOSDAQ","","2930","-170","-5.48","330187258210"
"069920","엑시온그룹","KOSDAQ","","1227","106","9.46","17681628285"
"070300","퀀텀레일","KOSDAQ","","1798","-54","-2.92","63873462742"
"070590","인티큐브","KOSDAQ","","1936","-2","-0.1","26870752656"
"071200","인피니트헬스케어","KOSDAQ","","9890","410","4.32","241280969620"
"071280","로체시스템즈","KOSDAQ","","6670","10","0.15","102028342010"
"071670","에이테크솔루션","KOSDAQ","","5060","80","1.61","50600000000"
"071850","캐스텍코리아","KOSDAQ","","1335","20","1.52","32388352230"
"072020","중앙백신","KOSDAQ","","9310","80","0.87","86180631110"
"072470","우리산업홀딩스","KOSDAQ","","2470","-80","-3.14","46651732270"
"072770","멤레이비티","KOSDAQ","","999","12","1.22","41470585902"
"072870","메가스터디","KOSDAQ","","13680","350","2.63","163078719120"
"072950","빛샘전자","KOSDAQ","","8620","-350","-3.9","69413498200"
"072990","에이치시티","KOSDAQ","","3150","125","4.13","45669348900"
"073010","케이에스피","KOSDAQ","","3010","-20","-0.66","120975662500"
"073110","엘엠에스","KOSDAQ","","4920","45","0.92","43767114600"
"073190","듀오백","KOSDAQ","","1622","0","0.00","19412160880"
"073490","LIG아큐버","KOSDAQ","","29550","-1050","-3.43","224693649300"
"073540","에프알텍","KOSDAQ","","2245","5","0.22","25593000000"
"073560","우리손에프앤지","KOSDAQ","","1527","2","0.13","105725880861"
"073570","리튬포어스","KOSDAQ","","1662","77","4.86","20006039136"
"073640","테라사이언스","KOSDAQ","","654","0","0.00","76111715580"
"074430","아미노로직스","KOSDAQ","","1158","-2","-0.17","102066492876"
"074600","원익QnC","KOSDAQ","","26150","-550","-2.06","687431200000"
"075130","플랜티넷","KOSDAQ","","2090","40","1.95","33695648800"
"075970","동국알앤에스","KOSDAQ","","1585","-4","-0.25","29164000000"
"076080","웰크론한텍","KOSDAQ","","1150","40","3.6","25983279400"
"076610","해성옵틱스","KOSDAQ","","1300","-13","-0.99","77007034000"
"077360","덕산하이메탈","KOSDAQ","","9850","-170","-1.7","447554469700"
"078020","LS증권","KOSDAQ","","6800","80","1.19","377272092000"
"078070","유비쿼스홀딩스","KOSDAQ","","9060","30","0.33","154553117580"
"078130","국일제지","KOSDAQ","","3535","20","0.57","398537975045"
"078140","대봉엘에스","KOSDAQ","","8240","230","2.87","91353410960"
"078150","HB테크놀러지","KOSDAQ","","1915","-16","-0.83","181775243170"
"078160","메디포스트","KOSDAQ","","8980","240","2.75","352057334940"
"078340","컴투스","KOSDAQ","","36000","900","2.56","435287268000"
"078350","한양디지텍","KOSDAQ","","20600","-550","-2.6","314034269200"
"078590","휴림에이텍","KOSDAQ","","3010","-65","-2.11","30075375190"
"078600","대주전자재료","KOSDAQ","","91800","-700","-0.76","1441639868400"
"078860","아이오케이이엔엠","KOSDAQ","","2915","265","10.00","18006503020"
"078890","가온그룹","KOSDAQ","","4350","-15","-0.34","80148502050"
"079000","와토스코리아","KOSDAQ","","4045","95","2.41","29124000000"
"079170","한창산업","KOSDAQ","","5800","-20","-0.34","30160000000"
"079190","케스피온","KOSDAQ","","1206","-18","-1.47","11564186868"
"079370","제우스","KOSDAQ","","10290","-190","-1.81","319164827100"
"079650","서산","KOSDAQ","","5070","320","6.74","101400000000"
"079810","APS이노베이션","KOSDAQ","","3680","100","2.79","79223385920"
"079940","가비아","KOSDAQ","","45850","300","0.66","615338361400"
"079950","인베니아","KOSDAQ","","969","43","4.64","13371327900"
"079960","동양이엔피","KOSDAQ","","18860","210","1.13","142424269880"
"079970","투비소프트","KOSDAQ","","596","0","0.00","7646223464"
"080010","이상네트웍스","KOSDAQ","","7750","-140","-1.77","76221800250"
"080160","모두투어","KOSDAQ","","9150","110","1.22","172935000000"
"080220","제주반도체","KOSDAQ","","76700","-1000","-1.29","2641765291100"
"080420","모다이노칩","KOSDAQ","","1638","-11","-0.67","130584016836"
"080470","성창오토텍","KOSDAQ","","2845","-30","-1.04","20768500000"
"080520","오디텍","KOSDAQ","","2790","25","0.9","31589543430"
"080530","코디","KOSDAQ","","2380","-40","-1.65","26350607920"
"080580","오킨스전자","KOSDAQ","","20300","890","4.59","428146386500"
"080720","한국유니온제약","KOSDAQ","","2410","0","0.00","47841519730"
"081150","티플랙스","KOSDAQ","","2785","20","0.72","67587499570"
"081180","쎄크","KOSDAQ","","5200","-80","-1.52","45892782000"
"081580","성우전자","KOSDAQ","","2280","5","0.22","35358566040"
"082210","옵트론텍","KOSDAQ","","1776","67","3.92","62094874080"
"082270","젬백스","KOSDAQ","","11450","870","8.22","506882374350"
"082660","코스나인","KOSDAQ","","480","0","0.00","47827617120"
"082800","비보존 제약","KOSDAQ","","3260","135","4.32","197946111160"
"082850","우리바이오","KOSDAQ","","897","0","0.00","43465550466"
"082920","비츠로셀","KOSDAQ","","27750","-1450","-4.97","1252620486750"
"083310","엘오티베큠","KOSDAQ","","9830","140","1.44","175072624390"
"083450","GST","KOSDAQ","","44350","-750","-1.66","817370500000"
"083470","이엠앤아이","KOSDAQ","","909","9","1.00","19398359061"
"083500","에프엔에스테크","KOSDAQ","","11840","-150","-1.25","98347503680"
"083550","케이엠","KOSDAQ","","3205","5","0.16","43447508825"
"083640","인콘","KOSDAQ","","1087","0","0.00","24955718841"
"083650","비에이치아이","KOSDAQ","","65400","1400","2.19","2023762125000"
"083660","CSA 코스믹","KOSDAQ","","1761","-151","-7.9","25038831330"
"083790","CG인바이츠","KOSDAQ","","929","-69","-6.91","71434695078"
"083930","아바코","KOSDAQ","","11700","350","3.08","171723813300"
"084110","휴온스글로벌","KOSDAQ","","28150","-2750","-8.9","356373707800"
"084180","수성웹툰","KOSDAQ","","593","0","0.00","10718049819"
"084370","유진테크","KOSDAQ","","134000","-4000","-2.9","3070749628000"
"084440","유비온","KOSDAQ","","1196","0","0.00","22882375516"
"084650","랩지노믹스","KOSDAQ","","559","-42","-6.99","41500154410"
"084730","팅크웨어","KOSDAQ","","6650","0","0.00","73877669600"
"084850","아이티엠반도체","KOSDAQ","","8940","150","1.71","202785429960"
"084990","헬릭스미스","KOSDAQ","","3000","30","1.01","138278391000"
"085660","차바이오텍","KOSDAQ","","8160","60","0.74","758658423360"
"085670","뉴프렉스","KOSDAQ","","3000","30","1.01","73502283000"
"085810","알티캐스트","KOSDAQ","","1732","49","2.91","24485202596"
"085910","네오티스","KOSDAQ","","16760","-640","-3.68","231201149680"
"086040","바이오톡스텍","KOSDAQ","","2500","70","2.88","39895617500"
"086060","진바이오텍","KOSDAQ","","4745","25","0.53","40857235315"
"086390","유니테스트","KOSDAQ","","10530","-250","-2.32","222542346780"
"086450","동국제약","KOSDAQ","","21500","2860","15.34","972454030000"
"086520","에코프로","KOSDAQ","","90200","-1800","-1.96","12247008910400"
"086670","비엠티","KOSDAQ","","16800","-390","-2.27","166754868000"
"086710","선진뷰티사이언스","KOSDAQ","","8180","310","3.94","99822830400"
"086820","바이오솔루션","KOSDAQ","","6730","-80","-1.17","174469092050"
"086890","이수앱지스","KOSDAQ","","3430","30","0.88","139858051060"
"086900","메디톡스","KOSDAQ","","71100","4200","6.28","518923136700"
"086960","MDS테크","KOSDAQ","","2040","-5","-0.24","86758486800"
"086980","쇼박스","KOSDAQ","","2040","5","0.25","127373520000"
"087010","펩트론","KOSDAQ","","192400","4200","2.23","4486258140000"
"087260","모바일어플라이언스","KOSDAQ","","247","0","0.00","8040556667"
"087600","픽셀플러스","KOSDAQ","","3900","15","0.39","31849576200"
"088130","동아엘텍","KOSDAQ","","5480","10","0.18","95819520720"
"088280","쏘닉스","KOSDAQ","","2340","-15","-0.64","40497186600"
"088290","이원컴포텍","KOSDAQ","","2405","90","3.89","19182453160"
"088340","유라클","KOSDAQ","","7200","140","1.98","31423449600"
"088390","이녹스","KOSDAQ","","7830","60","0.77","73491158520"
"088800","에이스테크","KOSDAQ","","1872","-64","-3.31","141348044448"
"088910","동우팜투테이블","KOSDAQ","","2090","20","0.97","53758486760"
"089010","켐트로닉스","KOSDAQ","","22500","-250","-1.1","377325607500"
"089030","테크윙","KOSDAQ","","49900","200","0.4","1848976885500"
"089140","넥스턴앤롤코리아","KOSDAQ","","2090","-15","-0.71","32010929060"
"089150","케이씨티","KOSDAQ","","1895","50","2.71","32499250000"
"089230","THE E&M","KOSDAQ","","2230","-115","-4.9","87909619420"
"089600","KT나스미디어","KOSDAQ","","13330","70","0.53","154203612790"
"089790","제이티","KOSDAQ","","4090","-10","-0.24","42190448170"
"089850","유비벨록스","KOSDAQ","","4070","30","0.74","59951909930"
"089890","코세스","KOSDAQ","","23500","-2150","-8.38","389746607000"
"089970","브이엠","KOSDAQ","","58000","-2500","-4.13","1526952370000"
"089980","상아프론테크","KOSDAQ","","15100","0","0.00","241434458700"
"090150","아이윈","KOSDAQ","","5940","10","0.17","24873922260"
"090360","로보스타","KOSDAQ","","77900","-2000","-2.5","759525000000"
"090410","덕신이피씨","KOSDAQ","","819","0","0.00","37742873805"
"090470","제이스로보틱스","KOSDAQ","","4800","570","13.48","83887651200"
"090710","휴림로봇","KOSDAQ","","6650","50","0.76","795067542850"
"090850","현대이지웰","KOSDAQ","","5120","120","2.4","115086863360"
"091120","이엠텍","KOSDAQ","","4945","110","2.28","84722368520"
"091340","S&K폴리텍","KOSDAQ","","2210","25","1.14","25865223410"
"091440","한울소재과학","KOSDAQ","","2735","-50","-1.8","94387494745"
"091580","상신이디피","KOSDAQ","","22500","50","0.22","299884927500"
"091590","남화토건","KOSDAQ","","6520","340","5.5","76544800000"
"091700","파트론","KOSDAQ","","5440","10","0.18","272000000000"
"091970","LSK아이로봇","KOSDAQ","","4005","-5","-0.12","30176793900"
"092040","아미코젠","KOSDAQ","","970","17","1.78","68535725390"
"092070","디엔에프","KOSDAQ","","12880","-80","-0.62","149045531040"
"092130","이크레더블","KOSDAQ","","14240","-20","-0.14","171500864000"
"092190","서울바이오시스","KOSDAQ","","9210","280","3.14","422447807430"
"092300","현우산업","KOSDAQ","","2595","-25","-0.95","52288915245"
"092460","한라IMS","KOSDAQ","","17690","-260","-1.45","302670239200"
"092600","앤씨앤","KOSDAQ","","1907","70","3.81","9566852621"
"092730","네오팜","KOSDAQ","","25350","1850","7.87","406309521150"
"092870","엑시콘","KOSDAQ","","25900","-250","-0.96","338015642300"
"093190","빅솔론","KOSDAQ","","8450","70","0.84","162568747250"
"093320","케이아이엔엑스","KOSDAQ","","152300","10300","7.25","743224000000"
"093380","풍강","KOSDAQ","","3110","-10","-0.32","30724663430"
"093520","매커스","KOSDAQ","","26250","-250","-0.94","312423221250"
"093640","케이알엠","KOSDAQ","","4685","-55","-1.16","153872809460"
"093920","서원인텍","KOSDAQ","","4900","30","0.62","91140000000"
"094170","동운아나텍","KOSDAQ","","32400","-300","-0.92","677481926400"
"094360","칩스앤미디어","KOSDAQ","","10640","-50","-0.47","227220115360"
"094480","갤럭시아머니트리","KOSDAQ","","6220","370","6.32","244009592360"
"094820","일진파워","KOSDAQ","","12130","10","0.08","182904740170"
"094840","슈프리마에이치큐","KOSDAQ","","13010","-120","-0.91","127577478090"
"094850","참좋은여행","KOSDAQ","","4450","50","1.14","62300000000"
"094860","네오리진","KOSDAQ","","1400","59","4.4","74354019600"
"094940","푸른로보틱스","KOSDAQ","","6360","-40","-0.63","53178414960"
"094970","제이엠티","KOSDAQ","","2770","0","0.00","46392624800"
"095190","신화프리텍","KOSDAQ","","1883","10","0.53","122885449946"
"095270","웨이브일렉트로","KOSDAQ","","4080","-110","-2.63","58639416480"
"095340","ISC","KOSDAQ","","173400","2200","1.29","3675569857200"
"095500","미래나노텍","KOSDAQ","","7170","0","0.00","222341692830"
"095610","테스","KOSDAQ","","142700","-3300","-2.26","2762672000000"
"095660","네오위즈","KOSDAQ","","18470","500","2.78","399625397730"
"095700","제넥신","KOSDAQ","","2735","-20","-0.73","124553251090"
"095910","에스에너지","KOSDAQ","","634","-1","-0.16","23646240306"
"096240","크레버스","KOSDAQ","","8500","-170","-1.96","87024530000"
"096250","와이즈넛","KOSDAQ","","5980","110","1.87","70652988380"
