종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"092230","KPX홀딩스","KOSPI","화학","82800","-200","-0.24","349800688800"
"000040","KR모터스","KOSPI","운송장비·부품","341","1","0.29","29453937744"
"044450","KSS해운","KOSPI","운송·창고","9840","230","2.39","227165059200"
"030200","KT","KOSPI","통신","54800","-5200","-8.67","13810788338000"
"033780","KT&G","KOSPI","음식료·담배","187800","2700","1.46","19495603636800"
"058850","KTcs","KOSPI","IT 서비스","2420","65","2.76","100198769000"
"058860","KTis","KOSPI","IT 서비스","2620","35","1.35","91181240000"
"093050","LF","KOSPI","섬유·의류","23500","1500","6.82","687140000000"
"003550","LG","KOSPI","기타금융","106500","-1000","-0.93","16101948426000"
"034220","LG디스플레이","KOSPI","전기·전자","13900","1050","8.17","6950000000000"
"051900","LG생활건강","KOSPI","화학","242000","3500","1.47","3700485404000"
"051905","LG생활건강우","KOSPI","화학","105000","4000","3.96","220107195000"
"064400","LG씨엔에스","KOSPI","IT 서비스","92800","-200","-0.22","8991015974400"
"373220","LG에너지솔루션","KOSPI","전기·전자","400000","15500","4.03","93600000000000"
"003555","LG우","KOSPI","기타금융","68600","-700","-1.01","206568251400"
"032640","LG유플러스","KOSPI","통신","15950","560","3.64","6769622325400"
"011070","LG이노텍","KOSPI","전기·전자","1036000","-36000","-3.36","24519122852000"
"066570","LG전자","KOSPI","전기·전자","225500","-500","-0.22","36730485869000"
"066575","LG전자우","KOSPI","전기·전자","78800","1500","1.94","1353886361200"
"037560","LG헬로비전","KOSPI","오락·문화","2190","-20","-0.90","169608634350"
"051910","LG화학","KOSPI","화학","345000","28500","9.00","24354358335000"
"051915","LG화학우","KOSPI","화학","156800","10800","7.40","1205603840000"
"079550","LIG디펜스앤에어로스페이스","KOSPI","금속","772000","8000","1.05","16984000000000"
"006260","LS","KOSPI","기타금융","386500","13000","3.48","12058800000000"
"010120","LS ELECTRIC","KOSPI","전기·전자","222500","-7000","-3.05","33375000000000"
"000680","LS네트웍스","KOSPI","유통","3165","105","3.43","249411545640"
"229640","LS에코에너지","KOSPI","기타금융","61600","3600","6.21","1886492546400"
"108320","LX세미콘","KOSPI","전기·전자","50200","1550","3.19","816467860000"
"001120","LX인터내셔널","KOSPI","유통","40050","50","0.13","1552338000000"
"108670","LX하우시스","KOSPI","화학","33200","1000","3.11","297726644000"
"108675","LX하우시스우","KOSPI","화학","16210","390","2.47","16734069300"
"383800","LX홀딩스","KOSPI","기타금융","8150","260","3.30","621687623500"
"38380K","LX홀딩스1우","KOSPI","기타금융","7950","140","1.79","11649015750"
"023150","MH에탄올","KOSPI","음식료·담배","4335","110","2.60","31985910210"
"035420","NAVER","KOSPI","IT 서비스","247000","23000","10.27","38747822672000"
"036570","NC","KOSPI","IT 서비스","263000","3000","1.15","5666077786000"
"181710","NHN","KOSPI","IT 서비스","39800","-300","-0.75","1303574932200"
"400760","NH올원리츠","KOSPI","부동산","3000","-5","-0.17","164787825000"
"005940","NH투자증권","KOSPI","증권","31750","550","1.76","11313933715750"
"005945","NH투자증권우","KOSPI","증권","24700","350","1.44","466112909600"
"338100","NH프라임리츠","KOSPI","부동산","3670","35","0.96","68482200000"
"034310","NICE","KOSPI","일반서비스","12180","-200","-1.62","447702172260"
"030190","NICE평가정보","KOSPI","IT 서비스","14630","-110","-0.75","861875640010"
"008260","NI스틸","KOSPI","금속","3090","130","4.39","88374361530"
"004250","NPC","KOSPI","화학","3170","50","1.60","116402400000"
"004255","NPC우","KOSPI","화학","2050","10","0.49","10824000000"
"456040","OCI","KOSPI","화학","105300","-800","-0.75","942697723500"
"010060","OCI홀딩스","KOSPI","기타금융","300000","16500","5.82","5601069600000"
"178920","PI첨단소재","KOSPI","화학","23850","1150","5.07","700386779700"
"001340","PKC","KOSPI","화학","6240","530","9.28","280975275360"
"005490","POSCO홀딩스","KOSPI","금속","377000","19000","5.31","29874055679000"
"010950","S-Oil","KOSPI","화학","111400","-1700","-1.50","12541723028800"
"010955","S-Oil우","KOSPI","화학","53500","200","0.38","215173094500"
"034120","SBS","KOSPI","오락·문화","12470","180","1.46","231333937860"
"003080","SB성보","KOSPI","화학","2230","5","0.22","44644600000"
"005090","SGC에너지","KOSPI","전기·가스","58400","6200","11.88","841505047200"
"001380","SG글로벌","KOSPI","운송장비·부품","1489","56","3.91","33475803719"
"004060","SG세계물산","KOSPI","유통","2985","45","1.53","60423850560"
"001770","SHD","KOSPI","금속","13560","270","2.03","16473745680"
"002360","SH에너지화학","KOSPI","화학","2030","0","0.00","22560147190"
"009160","SIMPAC","KOSPI","금속","4515","-20","-0.44","295149920520"
"033530","SJG세종","KOSPI","운송장비·부품","6910","330","5.02","192242840510"
"123700","SJM","KOSPI","운송장비·부품","3255","10","0.31","50793942990"
"025530","SJM홀딩스","KOSPI","유통","3500","85","2.49","52269028000"
"034730","SK","KOSPI","기타금융","593000","18000","3.13","42994102879000"
"011790","SKC","KOSPI","화학","140300","300","0.21","6958641209400"
"018670","SK가스","KOSPI","유통","222000","-2500","-1.11","2055108168000"
"001740","SK네트웍스","KOSPI","유통","13000","1330","11.40","2607720557000"
"006120","SK디스커버리","KOSPI","기타금융","46400","1600","3.57","807998046400"
"006125","SK디스커버리우","KOSPI","기타금융","37900","550","1.47","46681619500"
"210980","SK디앤디","KOSPI","부동산","11460","-40","-0.35","213355197720"
"395400","SK리츠","KOSPI","부동산","5410","-610","-10.13","1628505324200"
"302440","SK바이오사이언스","KOSPI","제약","39200","-150","-0.38","3075496877600"
"326030","SK바이오팜","KOSPI","일반서비스","87900","-600","-0.68","6883734675000"
"402340","SK스퀘어","KOSPI","기타금융","1358000","130000","10.59","179199488188000"
"361610","SK아이이테크놀로지","KOSPI","전기·전자","18610","-1890","-9.22","1522057931000"
"100090","SK오션플랜트","KOSPI","금속","15660","440","2.89","978407500140"
"03473K","SK우","KOSPI","기타금융","386000","6000","1.58","218528110000"
"096770","SK이노베이션","KOSPI","화학","106100","2900","2.81","17936500806800"
"096775","SK이노베이션우","KOSPI","화학","63000","2700","4.48","78650838000"
"475150","SK이터닉스","KOSPI","건설","43000","2450","6.04","1464881172000"
"001510","SK증권","KOSPI","증권","3345","465","16.15","773682059325"
"001515","SK증권우","KOSPI","증권","5500","400","7.84","10759413500"
"285130","SK케미칼","KOSPI","화학","44050","-500","-1.12","762010642300"
"28513K","SK케미칼우","KOSPI","화학","23000","550","2.45","48654867000"
"017670","SK텔레콤","KOSPI","통신","103000","3000","3.00","22123375459000"
"000660","SK하이닉스","KOSPI","전기·전자","2150000","49000","2.33","1532310084750000"
"003570","SNT다이내믹스","KOSPI","운송장비·부품","40900","250","0.62","1360035307300"
"064960","SNT모티브","KOSPI","운송장비·부품","29900","1000","3.46","793554132800"
"100840","SNT에너지","KOSPI","기계·장비","33600","650","1.97","694874308800"
"036530","SNT홀딩스","KOSPI","기타금융","51000","-400","-0.78","831498186000"
"000390","SP삼화","KOSPI","화학","6600","70","1.07","179542895400"
"011810","STX","KOSPI","유통","3530","0","0.00","109493282310"
"465770","STX그린로지스","KOSPI","운송·창고","2895","-485","-14.35","20760137640"
"077970","STX엔진","KOSPI","기계·장비","32300","650","2.05","1296782434900"
"002820","SUN&L","KOSPI","화학","1993","78","4.07","25127722077"
"002170","SYTS","KOSPI","섬유·의류","50500","1000","2.02","151500000000"
"084870","TBH글로벌","KOSPI","섬유·의류","1800","-75","-4.00","36824860800"
"002710","TCC스틸","KOSPI","금속","13000","1060","8.88","340778061000"
"069260","TKG휴켐스","KOSPI","화학","15690","-370","-2.30","641385045720"
"007980","TP","KOSPI","섬유·의류","1796","50","2.86","84227640600"
"002900","TYM","KOSPI","기계·장비","6480","360","5.88","268272000000"
"024070","WISCOM","KOSPI","화학","1899","67","3.66","29104905762"
"037270","YG PLUS","KOSPI","IT 서비스","3950","210","5.61","251469284500"
"139130","iM금융지주","KOSPI","기타금융","17700","-620","-3.38","2843055119100"
"000500","가온전선","KOSPI","전기·전자","252000","-72000","-22.22","4168864980000"
"000860","강남제비스코","KOSPI","화학","13310","410","3.18","173030000000"
"035250","강원랜드","KOSPI","오락·문화","15700","100","0.64","3358865850000"
"011420","갤럭시아에스엠","KOSPI","오락·문화","1430","61","4.46","39395990920"
"002100","경농","KOSPI","화학","9100","20","0.22","177655432500"
"009450","경동나비엔","KOSPI","전기·전자","68100","-800","-1.16","992121115200"
"267290","경동도시가스","KOSPI","전기·가스","20350","200","0.99","119971512100"
"012320","경동인베스트","KOSPI","기타금융","49150","300","0.61","116240880450"
"000050","경방","KOSPI","유통","8350","170","2.08","228917504500"
"214390","경보제약","KOSPI","제약","5370","110","2.09","128379838200"
"012610","경인양행","KOSPI","화학","4265","185","4.53","177493796725"
"009140","경인전자","KOSPI","전기·전자","25900","-600","-2.26","40683642300"
"013580","계룡건설","KOSPI","건설","20100","540","2.76","179511230700"
"012200","계양전기","KOSPI","기계·장비","6120","210","3.55","166603713480"
"012205","계양전기우","KOSPI","기계·장비","9160","210","2.35","10708763640"
"002140","고려산업","KOSPI","음식료·담배","2015","45","2.28","50252941375"
"010130","고려아연","KOSPI","금속","1201000","37000","3.18","25068435769000"
"002240","고려제강","KOSPI","금속","19030","900","4.96","513810000000"
"009290","광동제약","KOSPI","제약","6380","100","1.59","317722775040"
"017040","광명전기","KOSPI","전기·전자","932","0","0.00","40390657180"
"017900","광전자","KOSPI","전기·전자","9300","210","2.31","538876995900"
"037710","광주신세계","KOSPI","유통","37100","550","1.50","282968081200"
"030610","교보증권","KOSPI","증권","10940","150","1.39","1246754793340"
"339770","교촌에프앤비","KOSPI","유통","4065","65","1.63","203108050200"
"007690","국도화학","KOSPI","화학","31950","500","1.59","295883582400"
"002720","국제약품","KOSPI","제약","3520","65","1.88","74482608640"
"083420","그린케미칼","KOSPI","화학","4760","215","4.73","114240000000"
"014530","극동유화","KOSPI","화학","3300","-10","-0.30","115069086000"
"014280","금강공업","KOSPI","금속","4520","425","10.38","132568693640"
"014285","금강공업우","KOSPI","금속","6420","270","4.39","3786997500"
"008870","금비","KOSPI","비금속","40100","50","0.12","40100000000"
"001570","금양","KOSPI","화학","9900","0","0.00","633275240400"
"002990","금호건설","KOSPI","건설","3850","150","4.05","143450899900"
"002995","금호건설우","KOSPI","건설","12440","960","8.36","3635789040"
"011780","금호석유화학","KOSPI","화학","123200","3500","2.92","3099382440000"
"011785","금호석유화학우","KOSPI","화학","52500","400","0.77","158733015000"
"214330","금호에이치티","KOSPI","운송장비·부품","2555","0","0.00","53434909745"
"001210","금호전기","KOSPI","전기·전자","502","9","1.83","31063801666"
"073240","금호타이어","KOSPI","화학","4790","270","5.97","1375976774730"
"092440","기신정기","KOSPI","기계·장비","1959","71","3.76","57202800000"
"000270","기아","KOSPI","운송장비·부품","166800","10800","6.92","65120888066400"
"024110","기업은행","KOSPI","은행","21800","850","4.06","17383883944200"
"013700","까뮤이앤씨","KOSPI","건설","1144","23","2.05","68354949520"
"004540","깨끗한나라","KOSPI","종이·목재","1596","-14","-0.87","59436146028"
"004545","깨끗한나라우","KOSPI","종이·목재","8530","-260","-2.96","3123344800"
"001260","남광토건","KOSPI","건설","7900","600","8.22","77677318800"
"008350","남선알미늄","KOSPI","금속","1254","19","1.54","161865178860"
"008355","남선알미우","KOSPI","금속","10060","20","0.20","3097373400"
"004270","남성","KOSPI","유통","7020","-80","-1.13","25420936320"
"003920","남양유업","KOSPI","음식료·담배","43550","-1050","-2.35","261300000000"
"003925","남양유업우","KOSPI","음식료·담배","33850","100","0.30","67700000000"
"025860","남해화학","KOSPI","화학","6350","120","1.93","315460653050"
"005720","넥센","KOSPI","화학","6230","130","2.13","327348976710"
"005725","넥센우","KOSPI","화학","4380","80","1.86","15770628000"
"002350","넥센타이어","KOSPI","화학","7420","480","6.92","724695647340"
"002355","넥센타이어1우B","KOSPI","화학","4030","100","2.54","26195000000"
"092790","넥스틸","KOSPI","금속","14270","420","3.03","371048540000"
"251270","넷마블","KOSPI","IT 서비스","42450","-600","-1.39","3478122538950"
"090350","노루페인트","KOSPI","화학","7800","-10","-0.13","156000000000"
"090355","노루페인트우","KOSPI","화학","10900","-110","-1.00","5048073400"
"000320","노루홀딩스","KOSPI","기타금융","17630","380","2.20","234322992130"
"000325","노루홀딩스우","KOSPI","기타금융","27600","150","0.55","6722228400"
"006280","녹십자","KOSPI","제약","126400","2200","1.77","1477178403200"
"005250","녹십자홀딩스","KOSPI","일반서비스","10710","-640","-5.64","503672129100"
"005257","녹십자홀딩스2우","KOSPI","일반서비스","20350","-100","-0.49","17215896500"
"004370","농심","KOSPI","음식료·담배","377500","2500","0.67","2296197355000"
"072710","농심홀딩스","KOSPI","기타금융","93300","3000","3.32","432705807000"
"058730","다스코","KOSPI","금속","2640","80","3.13","52663303440"
"030210","다올투자증권","KOSPI","증권","3675","165","4.70","223848314550"
"023590","다우기술","KOSPI","IT 서비스","39300","800","2.08","1701191361600"
"145210","다이나믹디자인","KOSPI","기계·장비","224","0","0.00","9461013632"
"483650","달바글로벌","KOSPI","화학","193700","-17300","-8.20","2415277260500"
"019680","대교","KOSPI","일반서비스","1143","6","0.53","96815357550"
"019685","대교우B","KOSPI","일반서비스","715","-9","-1.24","13890297850"
"006370","대구백화점","KOSPI","유통","4950","-25","-0.50","53566974450"
"008060","대덕","KOSPI","기타금융","20500","880","4.49","641385509000"
"00806K","대덕1우","KOSPI","기타금융","12290","340","2.85","14899867530"
"353200","대덕전자","KOSPI","전기·전자","165200","8400","5.36","8163676010000"
"35320K","대덕전자1우","KOSPI","전기·전자","34600","950","2.82","72504957400"
"000490","대동","KOSPI","기계·장비","8020","530","7.08","231191457300"
"005750","대림바스","KOSPI","비금속","4410","15","0.34","73171778400"
"006570","대림통상","KOSPI","금속","1900","0","0.00","28927500000"
"001680","대상","KOSPI","음식료·담배","18560","750","4.21","643067344000"
"001685","대상우","KOSPI","음식료·담배","14500","100","0.69","19868233500"
"084690","대상홀딩스","KOSPI","기타금융","8480","230","2.79","307082322240"
"084695","대상홀딩스우","KOSPI","기타금융","13110","230","1.79","11975749020"
"128820","대성산업","KOSPI","유통","5170","-10","-0.19","233867421260"
"117580","대성에너지","KOSPI","전기·가스","7170","90","1.27","197175000000"
"016710","대성홀딩스","KOSPI","일반서비스","7180","100","1.41","115522315620"
"0030R0","대신밸류리츠","KOSPI","기타금융","4150","200","5.06","248087000000"
"003540","대신증권","KOSPI","증권","29600","1000","3.50","1456904984800"
"003547","대신증권2우B","KOSPI","증권","19770","410","2.12","193811893410"
"003545","대신증권우","KOSPI","증권","20300","250","1.25","511390840100"
"009190","대양금속","KOSPI","금속","1904","29","1.55","83749867600"
"014160","대영포장","KOSPI","종이·목재","839","26","3.20","90943026611"
"047040","대우건설","KOSPI","건설","21850","1400","6.85","8978331890300"
"003090","대웅","KOSPI","제약","18090","40","0.22","1051788418200"
"069620","대웅제약","KOSPI","제약","120100","-200","-0.17","1391547657500"
"000430","대원강업","KOSPI","운송장비·부품","5060","115","2.33","313720000000"
"006340","대원전선","KOSPI","전기·전자","10470","470","4.70","820998935520"
"006345","대원전선우","KOSPI","전기·전자","10750","400","3.86","28177900000"
"003220","대원제약","KOSPI","제약","9240","0","0.00","207230866920"
"024890","대원화성","KOSPI","화학","2810","20","0.72","23182022300"
"012800","대창","KOSPI","금속","1267","17","1.36","115475012233"
"015230","대창단조","KOSPI","운송장비·부품","6150","130","2.16","166933263000"
"001070","대한방직","KOSPI","섬유·의류","5850","-100","-1.68","31005000000"
"006650","대한유화","KOSPI","화학","124700","3800","3.14","810550000000"
"001440","대한전선","KOSPI","전기·전자","37850","900","2.44","7418319758600"
"084010","대한제강","KOSPI","금속","8780","540","6.55","301782612880"
"001790","대한제당","KOSPI","음식료·담배","2460","50","2.07","212155110900"
"001795","대한제당우","KOSPI","음식료·담배","2135","40","1.91","13840692600"
"001130","대한제분","KOSPI","음식료·담배","11850","440","3.86","200265000000"
"439260","대한조선","KOSPI","운송장비·부품","61900","1900","3.17","2357692387000"
"003490","대한항공","KOSPI","운송·창고","26600","1800","7.26","9794669582600"
"003495","대한항공우","KOSPI","운송·창고","21850","450","2.10","24270848900"
"005880","대한해운","KOSPI","운송·창고","2025","79","4.06","653563363500"
"003830","대한화섬","KOSPI","화학","114300","0","0.00","151790400000"
"016090","대현","KOSPI","섬유·의류","1554","13","0.84","68814709740"
"069460","대호에이엘","KOSPI","금속","2660","0","0.00","46322277400"
"475560","더본코리아","KOSPI","유통","16150","110","0.69","239471715500"
"192080","더블유게임즈","KOSPI","IT 서비스","71000","-3600","-4.83","1503316228000"
"012510","더존비즈온","KOSPI","IT 서비스","120000","0","0.00","3494865960000"
"004830","덕성","KOSPI","화학","3695","95","2.64","57937600000"
"004835","덕성우","KOSPI","화학","5140","-50","-0.96","7154880000"
"145720","덴티움","KOSPI","의료·정밀기기","45650","1000","2.24","393680624150"
"002150","도화엔지니어링","KOSPI","일반서비스","5300","300","6.00","178716000000"
"460850","동국씨엠","KOSPI","금속","5250","170","3.35","156967944000"
"460860","동국제강","KOSPI","금속","9500","370","4.05","471276161500"
"001230","동국홀딩스","KOSPI","기타금융","1846","29","1.60","287067241890"
"023450","동남합성","KOSPI","화학","29100","100","0.34","101850000000"
"004140","동방","KOSPI","운송·창고","2010","83","4.31","96423249660"
"007590","동방아그로","KOSPI","화학","5810","-10","-0.17","79118122370"
"005960","동부건설","KOSPI","건설","6350","310","5.13","145711310050"
"005965","동부건설우","KOSPI","건설","17000","800","4.94","3837444000"
"026960","동서","KOSPI","유통","25500","50","0.20","2542350000000"
"002210","동성제약","KOSPI","제약","973","0","0.00","94010780311"
"102260","동성케미컬","KOSPI","화학","3860","40","1.05","195584621260"
"000640","동아쏘시오홀딩스","KOSPI","기타금융","82100","-300","-0.36","552740466700"
"170900","동아에스티","KOSPI","제약","36950","150","0.41","359442912050"
"028100","동아지질","KOSPI","건설","16080","1180","7.92","215303192160"
"001520","동양","KOSPI","비금속","577","21","3.78","137720704351"
"001527","동양2우B","KOSPI","비금속","7250","150","2.11","3469625250"
"084670","동양고속","KOSPI","운송·창고","36150","0","0.00","104674819350"
"082640","동양생명","KOSPI","보험","7740","340","4.59","1207924376940"
"001525","동양우","KOSPI","비금속","4420","230","5.49","2730371020"
"018500","동원금속","KOSPI","운송장비·부품","1602","156","10.79","74901402666"
"006040","동원산업","KOSPI","기타금융","33750","1450","4.49","1489752641250"
"030720","동원수산","KOSPI","농업, 임업 및 어업","6070","90","1.51","28248596350"
"014820","동원시스템즈","KOSPI","화학","21950","500","2.33","636358639900"
"014825","동원시스템즈우","KOSPI","화학","14300","10","0.07","3776787300"
"111380","동인기연","KOSPI","섬유·의류","13160","260","2.02","80644480000"
"163560","동일고무벨트","KOSPI","화학","6270","100","1.62","87153000000"
"004890","동일산업","KOSPI","금속","36200","-200","-0.55","87792783000"
"002690","동일제강","KOSPI","금속","1366","40","3.02","27730291760"
"000020","동화약품","KOSPI","제약","5330","20","0.38","148874735100"
"000150","두산","KOSPI","전기·전자","1896000","275000","16.96","30703511160000"
"000157","두산2우B","KOSPI","전기·전자","447500","8000","1.82","399634505000"
"454910","두산로보틱스","KOSPI","기계·장비","110400","1100","1.01","7156125792000"
"241560","두산밥캣","KOSPI","기계·장비","64700","300","0.47","6201887405500"
"034020","두산에너빌리티","KOSPI","기계·장비","93100","4500","5.08","59636242692600"
"000155","두산우","KOSPI","전기·전자","561000","6000","1.08","2242015182000"
"336260","두산퓨얼셀","KOSPI","전기·전자","73100","2600","3.69","4787591370600"
"33626K","두산퓨얼셀1우","KOSPI","전기·전자","8200","360","4.59","109586440000"
"33626L","두산퓨얼셀2우B","KOSPI","전기·전자","9080","420","4.85","27115604000"
"016740","두올","KOSPI","운송장비·부품","4435","80","1.84","127169296440"
"192650","드림텍","KOSPI","전기·전자","5860","1345","29.79","404188806140"
"024090","디씨엠","KOSPI","금속","11070","80","0.73","126198000000"
"003160","디아이","KOSPI","의료·정밀기기","28400","-800","-2.74","803720000000"
"092200","디아이씨","KOSPI","운송장비·부품","9940","140","1.43","386552375860"
"377190","디앤디플랫폼리츠","KOSPI","부동산","2150","-110","-4.87","190060000000"
"013570","디와이","KOSPI","기타금융","3930","125","3.29","103436157690"
"024900","디와이덕양","KOSPI","운송장비·부품","1901","30","1.60","61906026980"
"002880","디와이에이","KOSPI","운송장비·부품","808","12","1.51","37793387960"
"210540","디와이파워","KOSPI","기계·장비","12420","170","1.39","137138013360"
"032350","롯데관광개발","KOSPI","일반서비스","17820","-270","-1.49","1418498266680"
"089860","롯데렌탈","KOSPI","일반서비스","30800","200","0.65","1118329150400"
"330590","롯데리츠","KOSPI","부동산","3780","45","1.20","1092302381520"
"000400","롯데손해보험","KOSPI","보험","1899","35","1.88","589328671680"
"023530","롯데쇼핑","KOSPI","유통","195600","-6400","-3.17","5533280478000"
